Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Rps6ka3	ENSMUST00000033671.7	ribosomal protein S6 kinase polypeptide 3 	1770	1	0	1	0	1	0	0	1	1	mmu-miR-21a-5p	0.0060	0.0435	0.2769	-0.03	-0.06	0.23	2005, '07
Tinag	ENSMUST00000034911.6	tubulointerstitial nephritis antigen 	58	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0016	0.0115	0.0616	-0.03	-0.29	< 0.1	NULL
Adtrp	ENSMUST00000072012.4	androgen dependent TFPI regulating protein 	964	1	1	0	0	0	0	0	0	0	mmu-miR-21c	0.0018	0.0119	0.0534	-0.03	-0.44	< 0.1	2007, '09, '11
Nfat5	ENSMUST00000169453.2	nuclear factor of activated T cells 5 	1024	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0056	0.0412	0.2846	-0.03	-0.04	0.17	2005, '07, '09, '11
Alx4	ENSMUST00000111254.1	aristaless-like homeobox 4 	37	1	1	0	0	0	0	0	0	1	mmu-miR-21a-5p	0.0113	0.0793	0.4387	-0.03	-0.03	< 0.1	2011
Zbtb41	ENSMUST00000039867.7	zinc finger and BTB domain containing 41 homolog 	806	1	1	0	0	1	0	0	1	1	mmu-miR-21a-5p	0.0114	0.0807	0.4769	-0.03	-0.04	< 0.1	2005, '07, '09, '11
Ptpn14	ENSMUST00000027898.5	protein tyrosine phosphatase, non-receptor type 14 	937	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0125	0.0887	0.5075	-0.03	-0.03	< 0.1	2009, '11
Tanc1	ENSMUST00000037526.5	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 	1122	1	0	1	0	0	0	0	0	0	mmu-miR-21c	0.0025	0.0183	0.1241	-0.03	-0.03	0.11	2007, '09, '11
Pja2	ENSMUST00000172818.2	praja 2, RING-H2 motif containing 	330	1	0	1	0	1	0	0	1	0	mmu-miR-21a-5p	0.0014	0.0099	0.0629	-0.03	-0.16	0.17	2005, '07, '09, '11
Megf9	ENSMUST00000107359.3	multiple EGF-like-domains 9 	748	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0045	0.0326	0.2233	-0.03	-0.03	0.17	2007, '09, '11
Mdga2	ENSMUST00000037181.9	MAM domain containing glycosylphosphatidylinositol anchor 2 	8	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0028	0.0205	0.1447	-0.03	-0.03	< 0.1	2007, '11
Tgfbr2	ENSMUST00000061101.5	transforming growth factor, beta receptor II 	1676	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0025	0.0181	0.1261	-0.03	-0.03	0.44	2007, '09, '11
Otud3	ENSMUST00000097830.3	OTU domain containing 3 	934	1	0	1	0	1	0	0	1	1	mmu-miR-21a-5p	0.0021	0.0155	0.1110	-0.03	-0.03	0.11	NULL
Tet1	ENSMUST00000050826.8	tet methylcytosine dioxygenase 1 	33	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0040	0.0290	0.1863	-0.02	-0.11	0.45	2011
Fbxl17	ENSMUST00000024761.7	F-box and leucine-rich repeat protein 17 	1433	1	0	0	1	1	0	1	0	0	mmu-miR-21a-5p	0.0027	0.0201	0.1404	-0.02	-0.12	0.32	2005, '07, '11
Bnc2	ENSMUST00000176612.2	basonuclin 2 	291	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0027	0.0197	0.1260	-0.02	-0.03	< 0.1	2005, '07, '11
Rab22a	ENSMUST00000029024.4	RAB22A, member RAS oncogene family 	1148	1	0	1	0	1	0	0	1	0	mmu-miR-21a-5p	0.0023	0.0171	0.1180	-0.02	-0.04	0.11	2005, '07
Slit2	ENSMUST00000170109.3	slit homolog 2 (Drosophila) 	368	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0048	0.0335	0.1903	-0.02	-0.22	< 0.1	NULL
Itga1	ENSMUST00000061673.7	integrin alpha 1 	361	1	0	1	0	2	1	0	1	1	mmu-miR-21a-5p	0.0028	0.0200	0.1304	-0.02	-0.11	0.15	2009, '11
Setd1b	ENSMUST00000163030.3	SET domain containing 1B 	1000	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0042	0.0306	0.1932	-0.02	-0.02	0.13	NULL
Pikfyve	ENSMUST00000081154.8	phosphoinositide kinase, FYVE finger containing 	1130	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0026	0.0187	0.1276	-0.02	-0.02	0.13	2007, '09, '11
Frs2	ENSMUST00000020381.3	fibroblast growth factor receptor substrate 2 	1348	1	1	0	0	0	0	0	0	0	mmu-miR-21c	0.0028	0.0196	0.1115	-0.02	-0.20	< 0.1	2007
Lats1	ENSMUST00000165952.2	large tumor suppressor 	1908	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0055	0.0396	0.2574	-0.02	-0.02	0.11	2009, '11
Crim1	ENSMUST00000112498.2	cysteine rich transmembrane BMP regulator 1 (chordin like) 	926	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0022	0.0158	0.1072	-0.02	-0.02	0.20	2005, '07, '11
Emc6	ENSMUST00000054952.3	ER membrane protein complex subunit 6 	12241	1	1	0	0	0	0	0	0	2	mmu-miR-21a-5p	0.0008	0.0061	0.0416	-0.02	-0.40	< 0.1	NULL
Samd8	ENSMUST00000119430.1	sterile alpha motif domain containing 8 	121	1	1	0	0	2	0	1	1	0	mmu-miR-21a-5p	0.0046	0.0325	0.1838	-0.02	-0.06	< 0.1	2009, '11
Sema3a	ENSMUST00000030714.7	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A 	440	2	0	1	1	1	0	1	0	0	mmu-miR-21a-5p	0.0024	0.0173	0.1193	-0.02	-0.14	0.43	2007, '09, '11
Ap5m1	ENSMUST00000037473.4	adaptor-related protein complex 5, mu 1 subunit 	694	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0024	0.0173	0.1190	-0.02	-0.04	0.42	NULL
Fam126b	ENSMUST00000161600.2	family with sequence similarity 126, member B 	493	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0038	0.0275	0.1935	-0.02	-0.02	0.16	2009, '11
Rasa2	ENSMUST00000034984.7	RAS p21 protein activator 2 	96	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0011	0.0080	0.0573	-0.01	-0.07	0.35	2009, '11
Hgf	ENSMUST00000030683.3	hepatocyte growth factor 	183	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0041	0.0301	0.2012	-0.01	-0.02	0.15	NULL
Mrpl49	ENSMUST00000007482.6	mitochondrial ribosomal protein L49 	5517	1	0	0	1	0	0	0	0	0	mmu-miR-21c	0.0005	0.0039	0.0266	-0.01	-0.29	0.40	2005, '07, '09, '11
mt-Nd1	ENSMUST00000082392.1	mitochondrially encoded NADH dehydrogenase 1 	854423	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0002	0.0014	0.0087	-0.01	-0.29	0.27	NULL
Rnf111	ENSMUST00000034739.6	ring finger 111 	253	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0008	0.0057	0.0387	-0.01	-0.08	0.21	2005, '07, '09, '11
Etv1	ENSMUST00000095767.4	ets variant 1 	907	1	1	0	0	0	0	0	0	1	mmu-miR-21a-5p	0.0024	0.0172	0.1082	-0.01	-0.25	< 0.1	2007
Psd4	ENSMUST00000102942.2	pleckstrin and Sec7 domain containing 4 	104	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0007	0.0050	0.0356	-0.01	-0.04	0.16	NULL
Hnrnpu	ENSMUST00000037748.8	heterogeneous nuclear ribonucleoprotein U 	31081	1	0	0	1	1	0	1	0	3	mmu-miR-21c	0.0004	0.0028	0.0178	-0.01	-0.33	0.45	2007, '09, '11
Cdk6	ENSMUST00000165117.2	cyclin-dependent kinase 6 	1100	1	0	1	0	0	0	0	0	2	mmu-miR-21c	0.0014	0.0103	0.0671	-0.01	-0.04	0.30	2005, '07
Kdm2b	ENSMUST00000031435.8	lysine (K)-specific demethylase 2B 	12	1	1	0	0	0	0	0	0	1	mmu-miR-21c	0.0023	0.0169	0.1174	0	-0.05	< 0.1	NULL
Slc6a20b	ENSMUST00000026273.8	solute carrier family 6 (neurotransmitter transporter), member 20B 	726	1	0	0	1	1	0	1	0	0	mmu-miR-21a-5p	0.0003	0.0018	0.0117	0	-0.15	0.32	NULL
Sod3	ENSMUST00000101208.4	superoxide dismutase 3, extracellular 	1632	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0000	0.0003	0.0017	0	-0.12	0.45	NULL
3632451O06Rik	ENSMUST00000036972.7	RIKEN cDNA 3632451O06 gene 	108	1	0	1	0	2	0	1	1	3	mmu-miR-21a-5p	0.0008	0.0058	0.0388	0	-0.06	< 0.1	NULL
Vash2	ENSMUST00000047409.7	vasohibin 2 	439	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0000	0.0002	0.0012	0	-0.20	< 0.1	NULL
Nrg3	ENSMUST00000166968.3	neuregulin 3 	5	1	0	1	0	1	1	0	0	1	mmu-miR-21a-5p	0.0008	0.0056	0.0406	0	-0.15	0.29	NULL
Mfap1b	ENSMUST00000056732.3	microfibrillar-associated protein 1B 	871	1	1	0	0	1	1	0	0	0	mmu-miR-21a-5p	0.0004	0.0027	0.0191	0	-0.12	< 0.1	NULL
Cyp51	ENSMUST00000001507.4	cytochrome P450, family 51 	4283	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0001	0.0010	0.0068	0	-0.12	0.41	NULL
Il21	ENSMUST00000161015.1	interleukin 21 	0	1	1	0	0	0	0	0	0	2	mmu-miR-21a-5p	0.0000	0.0000	0.0001	0	-0.48	0.50	2009, '11
Zfp385c	ENSMUST00000103119.4	zinc finger protein 385C 	5	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0000	0.0000	0.0002	0	-0.02	0.11	2011
