Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Tmem167b	ENSMUST00000090546.5	transmembrane protein 167B 	614	2	1	0	1	0	mmu-miR-142b				-0.04	-0.21	< 0.1
Osbpl3	ENSMUST00000114468.3	oxysterol binding protein-like 3 	624	1	0	1	0	0	mmu-miR-142b				-0.04	-0.07	< 0.1
Fam212b	ENSMUST00000066610.7	family with sequence similarity 212, member B 	217	1	0	1	0	1	mmu-miR-142b				-0.04	-0.07	< 0.1
Tyrp1	ENSMUST00000102831.2	tyrosinase-related protein 1 	5	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Smad3	ENSMUST00000034973.4	SMAD family member 3 	353	2	1	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Fbxo27	ENSMUST00000039998.5	F-box protein 27 	7	1	0	1	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Camkk1	ENSMUST00000092937.7	calcium/calmodulin-dependent protein kinase kinase 1, alpha 	9	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Bdp1	ENSMUST00000038104.6	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB 	329	1	1	0	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Sdpr	ENSMUST00000051572.7	serum deprivation response 	794	2	0	2	0	1	mmu-miR-142b				-0.04	-0.07	< 0.1
Gm6871	ENSMUST00000073410.6	predicted gene 6871 	303	1	0	0	1	1	mmu-miR-142b				-0.04	-0.07	< 0.1
Pdcl	ENSMUST00000009174.9	phosducin-like 	186	1*	0	0	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Lyn	ENSMUST00000041377.7	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog 	183	2	1	0	1	1	mmu-miR-142b				-0.04	-0.18	< 0.1
Ubxn8	ENSMUST00000095349.4	UBX domain protein 8 	810	1	0	1	0	0	mmu-miR-142b				-0.04	-0.17	< 0.1
Lsamp	ENSMUST00000099761.4	limbic system-associated membrane protein 	28	5	3	1	1	2	mmu-miR-142b				-0.04	-0.13	< 0.1
Synj2bp	ENSMUST00000163402.2	synaptojanin 2 binding protein 	608	2	0	0	2	2	mmu-miR-142b				-0.04	-0.11	< 0.1
Prkca	ENSMUST00000059595.5	protein kinase C, alpha 	497	1	1	0	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Cds1	ENSMUST00000031273.8	CDP-diacylglycerol synthase 1 	280	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Smad5	ENSMUST00000069557.8	SMAD family member 5 	2026	2	0	2	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Reep5	ENSMUST00000006027.5	receptor accessory protein 5 	10189	2	0	2	0	0	mmu-miR-142b				-0.04	-0.07	< 0.1
Zfp300	ENSMUST00000040667.7	zinc finger protein 300 	31	1	0	1	0	0	mmu-miR-142b				-0.04	-0.05	< 0.1
Esco1	ENSMUST00000097670.4	establishment of cohesion 1 homolog 1 (S. cerevisiae) 	391	3	1	1	1	0	mmu-miR-142b				-0.04	-0.24	< 0.1
Marf1	ENSMUST00000090300.4	meiosis arrest female 1 	1011	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Cd1d1	ENSMUST00000029717.3	CD1d1 antigen 	164	2	0	2	0	0	mmu-miR-142b				-0.04	-0.06	< 0.1
Pde4c	ENSMUST00000034307.8	phosphodiesterase 4C, cAMP specific 	39	1	0	1	0	1	mmu-miR-142b				-0.04	-0.07	< 0.1
Xkr8	ENSMUST00000045550.4	X Kell blood group precursor related family member 8 homolog 	96	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Tgfbr1	ENSMUST00000007757.9	transforming growth factor, beta receptor I 	1724	1	1	0	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Thumpd2	ENSMUST00000025093.4	THUMP domain containing 2 	144	1	0	1	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Trat1	ENSMUST00000170861.1	T cell receptor associated transmembrane adaptor 1 	15	2	0	1	1	0	mmu-miR-142b				-0.04	-0.15	< 0.1
Ncam2	ENSMUST00000067602.3	neural cell adhesion molecule 2 	20	2	0	1	1	1	mmu-miR-142b				-0.04	-0.07	< 0.1
Col25a1	ENSMUST00000080335.5	collagen, type XXV, alpha 1 	21	2	0	2	0	1	mmu-miR-142b				-0.04	-0.05	< 0.1
Zfp935	ENSMUST00000076195.5	zinc finger protein 935 	20	1	0	1	0	0	mmu-miR-142b				-0.04	-0.08	< 0.1
Mylk4	ENSMUST00000057428.5	myosin light chain kinase family, member 4 	9397	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Fndc7	ENSMUST00000053065.5	fibronectin type III domain containing 7 	19	1	0	1	0	0	mmu-miR-142b				-0.04	-0.14	< 0.1
Lhx9	ENSMUST00000019374.8	LIM homeobox protein 9 	49	3	0	2	1	0	mmu-miR-142b				-0.04	-0.42	< 0.1
AI317395	ENSMUST00000163705.2	expressed sequence AI317395 	339	2	0	1	1	2	mmu-miR-142b				-0.04	-0.10	< 0.1
Lrrc8c	ENSMUST00000067924.7	leucine rich repeat containing 8 family, member C 	439	2	0	1	1	1	mmu-miR-142b				-0.04	-0.06	< 0.1
Mbd5	ENSMUST00000112745.2	methyl-CpG binding domain protein 5 	327	1	0	0	1	2	mmu-miR-142b				-0.04	-0.11	< 0.1
Hist1h2bj	ENSMUST00000110452.1	histone cluster 1, H2bj 	31	1	1	0	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Ptgfr	ENSMUST00000029670.5	prostaglandin F receptor 	172	1	0	1	0	1	mmu-miR-142b				-0.04	-0.14	< 0.1
Zkscan2	ENSMUST00000042470.8	zinc finger with KRAB and SCAN domains 2 	14	2	0	2	0	0	mmu-miR-142b				-0.04	-0.07	< 0.1
Fam3c	ENSMUST00000165576.2	family with sequence similarity 3, member C 	609	1	1	0	0	1	mmu-miR-142b				-0.04	-0.12	< 0.1
Lyst	ENSMUST00000110559.1	lysosomal trafficking regulator 	303	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Arfgap2	ENSMUST00000080008.7	ADP-ribosylation factor GTPase activating protein 2 	310	1	1	0	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Cux1	ENSMUST00000004097.10	cut-like homeobox 1 	195	2	0	2	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Ildr2	ENSMUST00000111416.1	immunoglobulin-like domain containing receptor 2 	474	2	1	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Xkr7	ENSMUST00000037235.6	X Kell blood group precursor related family member 7 homolog 	13	2	0	0	2	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Ep300	ENSMUST00000068387.5	E1A binding protein p300 	2947	1	0	1	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Lgi1	ENSMUST00000087252.6	leucine-rich repeat LGI family, member 1 	27	1	0	0	1	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Zfp933	ENSMUST00000105718.2	zinc finger protein 933 	56	3	2	0	1	2	mmu-miR-142b				-0.04	-0.12	< 0.1
Abhd13	ENSMUST00000139793.2	abhydrolase domain containing 13 	879	1	0	0	1	0	mmu-miR-142b				-0.04	-0.08	< 0.1
Neu3	ENSMUST00000036331.6	neuraminidase 3 	39	1	0	1	0	1	mmu-miR-142b				-0.04	-0.07	< 0.1
Zfp869	ENSMUST00000080987.6	zinc finger protein 869 	99	2	1	1	0	0	mmu-miR-142b				-0.04	-0.11	< 0.1
Micall1	ENSMUST00000040320.8	microtubule associated monooxygenase, calponin and LIM domain containing -like 1 	1508	1	0	1	0	2	mmu-miR-142b				-0.04	-0.04	< 0.1
Arf6	ENSMUST00000050063.7	ADP-ribosylation factor 6 	7930	1	0	1	0	0	mmu-miR-142b				-0.04	-0.10	< 0.1
Usp27x	ENSMUST00000191497.1	ubiquitin specific peptidase 27, X chromosome 	22	1	0	0	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Rasgrp1	ENSMUST00000172901.2	RAS guanyl releasing protein 1 	17	1	1	0	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Neo1	ENSMUST00000068664.5	neogenin 	1725	1	1	0	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Zfp958	ENSMUST00000073201.5	zinc finger protein 958 	1025	4	0	2	2	2	mmu-miR-142b				-0.04	-0.19	< 0.1
Tenm4	ENSMUST00000107162.2	teneurin transmembrane protein 4 	547	2	0	2	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Tenm2	ENSMUST00000102801.2	teneurin transmembrane protein 2 	17	1	0	1	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Ocrl	ENSMUST00000001202.9	oculocerebrorenal syndrome of Lowe 	388	1	1	0	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Pald1	ENSMUST00000020289.8	phosphatase domain containing, paladin 1 	557	2	0	1	1	1	mmu-miR-142b				-0.04	-0.05	< 0.1
Arhgap6	ENSMUST00000112131.3	Rho GTPase activating protein 6 	377	1	0	1	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Vegfb	ENSMUST00000025914.6	vascular endothelial growth factor B 	7384	1	0	1	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Tmem245	ENSMUST00000068792.7	transmembrane protein 245 	1295	2	0	2	0	4	mmu-miR-142b				-0.04	-0.04	< 0.1
Bicd1	ENSMUST00000086829.5	bicaudal D homolog 1 (Drosophila) 	134	3	1	1	1	0	mmu-miR-142b				-0.04	-0.21	< 0.1
Cd93	ENSMUST00000099269.3	CD93 antigen 	571	4	0	4	0	0	mmu-miR-142b				-0.04	-0.08	< 0.1
C1qtnf7	ENSMUST00000076939.7	C1q and tumor necrosis factor related protein 7 	161	2	2	0	0	1	mmu-miR-142b				-0.04	-0.15	< 0.1
Hist1h1a	ENSMUST00000055770.2	histone cluster 1, H1a 	5	1	0	0	1	0	mmu-miR-142b				-0.04	-0.07	< 0.1
Blzf1	ENSMUST00000027866.5	basic leucine zipper nuclear factor 1 	577	2	0	2	0	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Nbeal1	ENSMUST00000160834.2	neurobeachin like 1 	1064	1	1	0	0	1	mmu-miR-142b				-0.04	-0.04	< 0.1
Efcab11	ENSMUST00000046485.3	EF-hand calcium binding domain 11 	53	1	0	1	0	0	mmu-miR-142b				-0.04	-0.16	< 0.1
Pms2	ENSMUST00000148011.2	postmeiotic segregation increased 2 (S. cerevisiae) 	102	2	1	1	0	0	mmu-miR-142b				-0.04	-0.15	< 0.1
Lrriq1	ENSMUST00000166240.2	leucine-rich repeats and IQ motif containing 1 	7	1	0	0	1	0	mmu-miR-142b				-0.04	-0.13	< 0.1
Zfp442	ENSMUST00000109916.2	zinc finger protein 442 	135	2	0	1	1	0	mmu-miR-142b				-0.04	-0.04	< 0.1
Zfp128	ENSMUST00000144578.1	zinc finger protein 128 	126	1	0	1	0	0	mmu-miR-142b				-0.04	-0.10	< 0.1
Sytl5	ENSMUST00000067529.3	synaptotagmin-like 5 	28	2	0	2	0	2	mmu-miR-142b				-0.03	-0.04	< 0.1
Dtymk	ENSMUST00000027503.8	deoxythymidylate kinase 	244	1	0	1	0	0	mmu-miR-142b				-0.03	-0.13	< 0.1
Pmm2	ENSMUST00000023396.9	phosphomannomutase 2 	799	1	0	1	0	1	mmu-miR-142b				-0.03	-0.04	< 0.1
Gfer	ENSMUST00000046839.8	growth factor, erv1 (S. cerevisiae)-like (augmenter of liver regeneration) 	2430	1	0	1	0	0	mmu-miR-142b				-0.03	-0.17	< 0.1
Nab1	ENSMUST00000186764.1	Ngfi-A binding protein 1 	4719	1	0	1	0	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Fpgt	ENSMUST00000066568.4	fucose-1-phosphate guanylyltransferase 	164	1	0	1	0	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Prr24	ENSMUST00000169612.1	proline rich 24 	124	1	0	1	0	0	mmu-miR-142b				-0.03	-0.06	< 0.1
Hist1h3h	ENSMUST00000188775.1	histone cluster 1, H3h 	7	1	0	1	0	1	mmu-miR-142b				-0.03	-0.10	< 0.1
Dnajc25	ENSMUST00000095070.3	DnaJ (Hsp40) homolog, subfamily C, member 25 	583	2	0	0	2	0	mmu-miR-142b				-0.03	-0.08	< 0.1
Rlim	ENSMUST00000121153.2	ring finger protein, LIM domain interacting 	1532	1	0	1	0	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Ivns1abp	ENSMUST00000023918.7	influenza virus NS1A binding protein 	16185	1	0	1	0	0	mmu-miR-142b				-0.03	-0.08	< 0.1
Olfr920	ENSMUST00000074740.2	olfactory receptor 920 	12	1	0	1	0	0	mmu-miR-142b				-0.03	-0.12	< 0.1
Nufip2	ENSMUST00000100802.5	nuclear fragile X mental retardation protein interacting protein 2 	1959	2	0	1	1	1	mmu-miR-142b				-0.03	-0.22	< 0.1
Pdrg1	ENSMUST00000028972.8	p53 and DNA damage regulated 1 	3002	1	0	0	1	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Vps11	ENSMUST00000034644.8	vacuolar protein sorting 11 (yeast) 	325	1	1	0	0	0	mmu-miR-142b				-0.03	-0.13	< 0.1
Srgap2	ENSMUST00000097588.3	SLIT-ROBO Rho GTPase activating protein 2 	856	2	1	1	0	0	mmu-miR-142b				-0.03	-0.06	< 0.1
Cysltr1	ENSMUST00000113480.1	cysteinyl leukotriene receptor 1 	54	1	0	1	0	1	mmu-miR-142b				-0.03	-0.04	< 0.1
Pmaip1	ENSMUST00000025399.7	phorbol-12-myristate-13-acetate-induced protein 1 	1268	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Morc4	ENSMUST00000033811.8	microrchidia 4 	489	1	0	1	0	1	mmu-miR-142b				-0.03	-0.03	< 0.1
Serpina3i	ENSMUST00000109958.2	serine (or cysteine) peptidase inhibitor, clade A, member 3I 	9	1	0	0	1	1	mmu-miR-142b				-0.03	-0.10	< 0.1
Sash1	ENSMUST00000015449.5	SAM and SH3 domain containing 1 	92	1	0	0	1	1	mmu-miR-142b				-0.03	-0.04	< 0.1
Cnot6l	ENSMUST00000155901.2	CCR4-NOT transcription complex, subunit 6-like 	632	1	0	1	0	3	mmu-miR-142b				-0.03	-0.08	< 0.1
Gpr137c	ENSMUST00000146150.1	G protein-coupled receptor 137C 	55	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Rnf138	ENSMUST00000072847.6	ring finger protein 138 	436	1	0	1	0	0	mmu-miR-142b				-0.03	-0.12	< 0.1
Uba1y	ENSMUST00000115894.1	ubiquitin-activating enzyme, Chr Y 	5	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Zfp600	ENSMUST00000092750.6	zinc finger protein 600 	5	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Homer2	ENSMUST00000026922.8	homer homolog 2 (Drosophila) 	285	1	0	0	1	0	mmu-miR-142b				-0.03	-0.16	< 0.1
Fam32a	ENSMUST00000003123.8	family with sequence similarity 32, member A 	1814	1	0	0	1	0	mmu-miR-142b				-0.03	-0.09	< 0.1
Fcamr	ENSMUST00000027670.3	Fc receptor, IgA, IgM, high affinity 	120	1	0	1	0	2	mmu-miR-142b				-0.03	-0.05	< 0.1
Dgat2	ENSMUST00000033001.4	diacylglycerol O-acyltransferase 2 	17606	2	0	2	0	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Olfr550	ENSMUST00000098225.2	olfactory receptor 550 	13	1	1	0	0	0	mmu-miR-142b				-0.03	-0.08	< 0.1
Ids	ENSMUST00000101509.3	iduronate 2-sulfatase 	139	1	0	0	1	1	mmu-miR-142b				-0.03	-0.08	< 0.1
Rab21	ENSMUST00000020343.7	RAB21, member RAS oncogene family 	3415	1	0	0	1	0	mmu-miR-142b				-0.03	-0.14	< 0.1
Zbtb26	ENSMUST00000067043.4	zinc finger and BTB domain containing 26 	18	1	0	1	0	1	mmu-miR-142b				-0.03	-0.05	< 0.1
Map4k4	ENSMUST00000163854.3	mitogen-activated protein kinase kinase kinase kinase 4 	4132	1	0	1	0	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Galnt6	ENSMUST00000159715.2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 	16	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Adpgk	ENSMUST00000026266.7	ADP-dependent glucokinase 	749	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Plaa	ENSMUST00000107107.3	phospholipase A2, activating protein 	1455	2	0	0	2	0	mmu-miR-142b				-0.03	-0.14	< 0.1
Epm2a	ENSMUST00000069106.4	epilepsy, progressive myoclonic epilepsy, type 2 gene alpha 	77	1	0	0	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Nkain2	ENSMUST00000191234.1	Na+/K+ transporting ATPase interacting 2 	9	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Lrrc1	ENSMUST00000183873.2	leucine rich repeat containing 1 	556	1	0	0	1	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Flt1	ENSMUST00000031653.6	FMS-like tyrosine kinase 1 	413	1	0	0	1	1	mmu-miR-142b				-0.03	-0.03	< 0.1
Rprd1a	ENSMUST00000046206.3	regulation of nuclear pre-mRNA domain containing 1A 	67	1	0	1	0	0	mmu-miR-142b				-0.03	-0.09	< 0.1
Cds2	ENSMUST00000103181.5	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 	2058	2	1	1	0	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Rps3a1	ENSMUST00000029722.6	ribosomal protein S3A1 	25	1	1	0	0	0	mmu-miR-142b				-0.03	-0.15	< 0.1
Tmem8	ENSMUST00000025010.8	transmembrane protein 8 (five membrane-spanning domains) 	614	2	0	1	1	0	mmu-miR-142b				-0.03	-0.08	< 0.1
Ttpal	ENSMUST00000171696.2	tocopherol (alpha) transfer protein-like 	220	1	1	0	0	1	mmu-miR-142b				-0.03	-0.04	< 0.1
Trps1	ENSMUST00000165201.3	trichorhinophalangeal syndrome I (human) 	826	1	0	1	0	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Pramef8	ENSMUST00000059790.5	PRAME family member 8 	62	1	0	0	1	0	mmu-miR-142b				-0.03	-0.07	< 0.1
Rfx4	ENSMUST00000095388.4	regulatory factor X, 4 (influences HLA class II expression) 	27	1	0	1	0	1	mmu-miR-142b				-0.03	-0.03	< 0.1
Mettl16	ENSMUST00000141755.2	methyltransferase like 16 	464	3	0	1	2	0	mmu-miR-142b				-0.03	-0.14	< 0.1
Cir1	ENSMUST00000058615.9	corepressor interacting with RBPJ, 1 	11	1	0	0	1	0	mmu-miR-142b				-0.03	-0.10	< 0.1
Arih1	ENSMUST00000171975.2	ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila) 	3517	1	1	0	0	1	mmu-miR-142b				-0.03	-0.06	< 0.1
Vezt	ENSMUST00000119818.2	vezatin, adherens junctions transmembrane protein 	394	4*	0	1	2	2	mmu-miR-142b				-0.03	-0.21	< 0.1
Fam78b	ENSMUST00000165874.2	family with sequence similarity 78, member B 	124	1	1	0	0	0	mmu-miR-142b				-0.03	-0.16	< 0.1
Sept8	ENSMUST00000117061.2	septin 8 	1534	1	1	0	0	1	mmu-miR-142b				-0.03	-0.04	< 0.1
Kdelc2	ENSMUST00000037853.3	KDEL (Lys-Asp-Glu-Leu) containing 2 	463	2	0	2	0	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Zfp275	ENSMUST00000114499.2	zinc finger protein 275 	848	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Zfp182	ENSMUST00000115333.3	zinc finger protein 182 	206	1	0	1	0	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Strbp	ENSMUST00000028279.4	spermatid perinuclear RNA binding protein 	530	3	0	2	1	1	mmu-miR-142b				-0.03	-0.14	< 0.1
Pcdha10	ENSMUST00000115659.4	protocadherin alpha 10 	47	1	0	1	0	0	mmu-miR-142b				-0.03	-0.10	< 0.1
Lonrf2	ENSMUST00000147695.2	LON peptidase N-terminal domain and ring finger 2 	29	1	0	0	1	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Tcea1	ENSMUST00000165720.2	transcription elongation factor A (SII) 1 	72	1	1	0	0	1	mmu-miR-142b				-0.03	-0.15	< 0.1
Uhmk1	ENSMUST00000123399.1	U2AF homology motif (UHM) kinase 1 	267	2	0	2	0	0	mmu-miR-142b				-0.03	-0.04	< 0.1
4930579F01Rik	ENSMUST00000012186.4	RIKEN cDNA 4930579F01 gene 	6	1	0	0	1	0	mmu-miR-142b				-0.03	-0.25	< 0.1
Pnpla6	ENSMUST00000004681.8	patatin-like phospholipase domain containing 6 	961	2	1	1	0	1	mmu-miR-142b				-0.03	-0.08	< 0.1
Gm6658	ENSMUST00000098517.1	predicted gene 6658 	62	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Cstf2t	ENSMUST00000066039.6	cleavage stimulation factor, 3' pre-RNA subunit 2, tau 	1653	1	0	0	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Gria3	ENSMUST00000076349.6	glutamate receptor, ionotropic, AMPA3 (alpha 3) 	74	1	0	0	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Rsad2	ENSMUST00000020970.7	radical S-adenosyl methionine domain containing 2 	180	1	0	0	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Mettl11b	ENSMUST00000159679.2	methyltransferase like 11B 	83	1	0	0	1	0	mmu-miR-142b				-0.03	-0.13	< 0.1
Zc3hav1l	ENSMUST00000058524.2	zinc finger CCCH-type, antiviral 1-like 	144	2	0	0	2	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Atxn7	ENSMUST00000022257.2	ataxin 7 	414	1	0	1	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Stk32a	ENSMUST00000045477.4	serine/threonine kinase 32A 	57	2	0	0	2	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Fzd3	ENSMUST00000131309.1	frizzled homolog 3 (Drosophila) 	174	2	0	2	0	1	mmu-miR-142b				-0.03	-0.04	< 0.1
AA467197	ENSMUST00000047498.9	expressed sequence AA467197 	41	1	0	1	0	0	mmu-miR-142b				-0.03	-0.27	< 0.1
Nfrkb	ENSMUST00000086167.6	nuclear factor related to kappa B binding protein 	82	2	1	1	0	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Flrt2	ENSMUST00000057324.3	fibronectin leucine rich transmembrane protein 2 	128	1	0	0	1	1	mmu-miR-142b				-0.03	-0.05	< 0.1
Krr1	ENSMUST00000163048.2	KRR1, small subunit (SSU) processome component, homolog (yeast) 	857	2	1	0	1	0	mmu-miR-142b				-0.03	-0.40	< 0.1
Orai3	ENSMUST00000121504.1	ORAI calcium release-activated calcium modulator 3 	1468	1	0	1	0	1	mmu-miR-142b				-0.03	-0.08	< 0.1
Tnfaip3	ENSMUST00000019997.5	tumor necrosis factor, alpha-induced protein 3 	37	2	2	0	0	0	mmu-miR-142b				-0.03	-0.06	< 0.1
Scml4	ENSMUST00000063063.8	sex comb on midleg-like 4 (Drosophila) 	8	2	1	1	0	1	mmu-miR-142b				-0.03	-0.05	< 0.1
Calm1	ENSMUST00000110082.4	calmodulin 1 	29214	1	0	1	0	0	mmu-miR-142b				-0.03	-0.15	< 0.1
Fem1c	ENSMUST00000036226.5	fem-1 homolog c (C.elegans) 	303	1	0	0	1	0	mmu-miR-142b				-0.03	-0.04	< 0.1
Otud4	ENSMUST00000173078.2	OTU domain containing 4 	2329	1	0	0	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Tmem229b	ENSMUST00000070174.8	transmembrane protein 229B 	8	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Cdc14a	ENSMUST00000090464.5	CDC14 cell division cycle 14A 	36	0	0	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Dgkk	ENSMUST00000067410.8	diacylglycerol kinase kappa 	11	2	0	1	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Gm5423	ENSMUST00000168554.1	predicted gene 5423 	2	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Siglec15	ENSMUST00000170760.2	sialic acid binding Ig-like lectin 15 	0	2	0	1	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Dapk1	ENSMUST00000077453.6	death associated protein kinase 1 	470	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Cd4	ENSMUST00000024044.6	CD4 antigen 	13	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Rnf4	ENSMUST00000182709.2	ring finger protein 4 	412	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Nrip1	ENSMUST00000121927.2	nuclear receptor interacting protein 1 	857	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Lrrc7	ENSMUST00000106044.1	leucine rich repeat containing 7 	0	1	0	0	1	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Prokr1	ENSMUST00000050887.7	prokineticin receptor 1 	9	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Ikzf5	ENSMUST00000046306.9	IKAROS family zinc finger 5 	362	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Aldh1a3	ENSMUST00000015278.8	aldehyde dehydrogenase family 1, subfamily A3 	26	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Hs6st3	ENSMUST00000065904.3	heparan sulfate 6-O-sulfotransferase 3 	6	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Tacr1	ENSMUST00000032122.8	tachykinin receptor 1 	8	1	1	0	0	1	mmu-miR-142b				-0.03	-0.03	< 0.1
Kat6b	ENSMUST00000069648.8	K(lysine) acetyltransferase 6B 	394	0	0	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Grin2b	ENSMUST00000053880.7	glutamate receptor, ionotropic, NMDA2B (epsilon 2) 	5	2	0	1	1	3	mmu-miR-142b				-0.03	-0.03	< 0.1
Gli3	ENSMUST00000110510.3	GLI-Kruppel family member GLI3 	73	0	0	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Cep170	ENSMUST00000057037.7	centrosomal protein 170 	1744	2	1	1	0	0	mmu-miR-142b				-0.03	-0.05	< 0.1
Fbxo11	ENSMUST00000005504.9	F-box protein 11 	230	0	0	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Pik3cd	ENSMUST00000038859.8	phosphatidylinositol 3-kinase catalytic delta polypeptide 	20	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
Prpf38b	ENSMUST00000029480.8	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B 	1970	1	0	1	0	2	mmu-miR-142b				-0.03	-0.10	< 0.1
Gm17349	ENSMUST00000163472.2	predicted gene, 17349 	31	1	1	0	0	0	mmu-miR-142b				-0.03	-0.22	< 0.1
Itch	ENSMUST00000029126.9	itchy, E3 ubiquitin protein ligase 	147	3	1	2	0	0	mmu-miR-142b				-0.03	-0.22	< 0.1
D15Ertd621e	ENSMUST00000037270.3	DNA segment, Chr 15, ERATO Doi 621, expressed 	2211	1	1	0	0	0	mmu-miR-142b				-0.03	-0.03	< 0.1
