Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Gng2	ENSMUST00000160013.2	guanine nucleotide binding protein (G protein), gamma 2 	555	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.12	< 0.1
Gm2a	ENSMUST00000000608.7	GM2 ganglioside activator protein 	62	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Mul1	ENSMUST00000044058.5	mitochondrial ubiquitin ligase activator of NFKB 1 	1649	2	0	0	2	0	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Prdm5	ENSMUST00000172638.1	PR domain containing 5 	50	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
B4galt4	ENSMUST00000023482.7	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4 	207	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Aif1	ENSMUST00000172693.2	allograft inflammatory factor 1 	45	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.31	< 0.1
Mat2a	ENSMUST00000059472.8	methionine adenosyltransferase II, alpha 	204	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Adra2b	ENSMUST00000104934.1	adrenergic receptor, alpha 2b 	232	2	0	0	2	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Gpr183	ENSMUST00000049872.7	G protein-coupled receptor 183 	73	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.06	< 0.1
Rapgef5	ENSMUST00000109691.2	Rap guanine nucleotide exchange factor (GEF) 5 	1442	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Scarb1	ENSMUST00000086075.7	scavenger receptor class B, member 1 	495	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Mfsd7a	ENSMUST00000031455.3	major facilitator superfamily domain containing 7A 	74	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Hmx2	ENSMUST00000183219.2	H6 homeobox 2 	25	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.14	< 0.1
Gpr62	ENSMUST00000164834.2	G protein-coupled receptor 62 	13	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Eif4a3	ENSMUST00000026667.9	eukaryotic translation initiation factor 4A3 	125	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Creg2	ENSMUST00000053355.4	cellular repressor of E1A-stimulated genes 2 	5	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Adamts14	ENSMUST00000092486.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14 	17	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Atg16l2	ENSMUST00000120267.2	autophagy related 16-like 2 (S. cerevisiae) 	256	2	0	0	2	2	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Csrp1	ENSMUST00000097561.3	cysteine and glycine-rich protein 1 	18	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Ikzf3	ENSMUST00000103141.3	IKAROS family zinc finger 3 	35	1	1	0	0	3	mmu-miR-378a-5p				-0.01	-0.04	< 0.1
Tctn3	ENSMUST00000025981.9	tectonic family member 3 	117	2	0	1	1	2	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
Zfp28	ENSMUST00000081022.7	zinc finger protein 28 	42	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Pqlc2	ENSMUST00000053862.6	PQ loop repeat containing 2 	445	1	0	1	0	2	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Hdlbp	ENSMUST00000170883.2	high density lipoprotein (HDL) binding protein 	5751	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Rpusd2	ENSMUST00000028796.1	RNA pseudouridylate synthase domain containing 2 	80	3	1	1	1	5	mmu-miR-378a-5p				-0.01	-0.16	< 0.1
Mrpl39	ENSMUST00000116584.1	mitochondrial ribosomal protein L39 	113	3	1	0	2	2	mmu-miR-378a-5p				-0.01	-0.22	< 0.1
Plscr1	ENSMUST00000093801.4	phospholipid scramblase 1 	388	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.14	< 0.1
Ppp1r7	ENSMUST00000027494.5	protein phosphatase 1, regulatory (inhibitor) subunit 7 	977	5	0	1	4	2	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Srgap1	ENSMUST00000020322.6	SLIT-ROBO Rho GTPase activating protein 1 	109	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Rnf139	ENSMUST00000036904.6	ring finger protein 139 	1661	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.19	< 0.1
Arl8b	ENSMUST00000032196.6	ADP-ribosylation factor-like 8B 	3787	1	0	1	0	2	mmu-miR-378a-5p				-0.01	-0.12	< 0.1
Pcgf3	ENSMUST00000046975.6	polycomb group ring finger 3 	636	3	0	0	3	0	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Ftcd	ENSMUST00000001183.7	formiminotransferase cyclodeaminase 	6204	4	1	2	1	1	mmu-miR-378a-5p				-0.01	-0.34	< 0.1
Psmd4	ENSMUST00000117355.1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4 	2656	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Cebpg	ENSMUST00000130491.1	CCAAT/enhancer binding protein (C/EBP), gamma 	1167	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
Cdca2	ENSMUST00000150006.3	cell division cycle associated 2 	171	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Mthfsd	ENSMUST00000047282.6	methenyltetrahydrofolate synthetase domain containing 	467	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gm28040	ENSMUST00000094557.5	predicted gene, 28040 	183	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.10	< 0.1
Erp44	ENSMUST00000030028.4	endoplasmic reticulum protein 44 	3073	2	0	0	2	2	mmu-miR-378a-5p				-0.01	-0.15	< 0.1
Itih5	ENSMUST00000026886.7	inter-alpha (globulin) inhibitor H5 	2023	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tmem174	ENSMUST00000050389.4	transmembrane protein 174 	489	2	0	2	0	2	mmu-miR-378a-5p				-0.01	-0.22	< 0.1
Osbpl3	ENSMUST00000114468.3	oxysterol binding protein-like 3 	624	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Hnf1b	ENSMUST00000021016.4	HNF1 homeobox B 	236	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Arhgap31	ENSMUST00000023487.4	Rho GTPase activating protein 31 	207	2	0	0	2	2	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Nudcd3	ENSMUST00000109805.3	NudC domain containing 3 	1855	2	0	0	2	1	mmu-miR-378a-5p				-0.01	-0.08	< 0.1
Mospd2	ENSMUST00000004715.1	motile sperm domain containing 2 	119	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.08	< 0.1
Bhlhe41	ENSMUST00000111703.1	basic helix-loop-helix family, member e41 	347	2	0	0	2	3	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Slc11a1	ENSMUST00000027368.5	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 	7	2	0	2	0	0	mmu-miR-378a-5p				-0.01	-0.09	< 0.1
Vwc2	ENSMUST00000109681.2	von Willebrand factor C domain containing 2 	21	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Cdk6	ENSMUST00000165117.2	cyclin-dependent kinase 6 	1100	2	1	1	0	2	mmu-miR-378a-5p				-0.01	-0.06	< 0.1
Sept11	ENSMUST00000074733.7	septin 11 	4345	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.12	< 0.1
Tbc1d32	ENSMUST00000099739.3	TBC1 domain family, member 32 	160	2	0	0	2	1	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Map2k6	ENSMUST00000020949.6	mitogen-activated protein kinase kinase 6 	142	1	1	0	0	3	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
Serac1	ENSMUST00000097432.4	serine active site containing 1 	97	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
Ppp1r14a	ENSMUST00000048187.4	protein phosphatase 1, regulatory (inhibitor) subunit 14A 	125	1	0	1	0	2	mmu-miR-378a-5p				-0.01	-0.12	< 0.1
Aph1c	ENSMUST00000169282.2	anterior pharynx defective 1c homolog (C. elegans) 	13	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Elk3	ENSMUST00000008542.6	ELK3, member of ETS oncogene family 	2834	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.10	< 0.1
Dzank1	ENSMUST00000081982.6	double zinc ribbon and ankyrin repeat domains 1 	16	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Rmi2	ENSMUST00000037913.8	RMI2, RecQ mediated genome instability 2, homolog (S. cerevisiae) 	105	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Zbtb42	ENSMUST00000174780.1	zinc finger and BTB domain containing 42 	75	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gm20604	ENSMUST00000174651.1	predicted gene 20604 	107	1	1	0	0	1	mmu-miR-378a-5p				-0.01	-0.31	< 0.1
Kansl1	ENSMUST00000106977.2	KAT8 regulatory NSL complex subunit 1 	98	2	0	1	1	0	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Hecw1	ENSMUST00000110516.2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Zfp85	ENSMUST00000091520.7	zinc finger protein 85 	75	1	0	0	1	3	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
AV320801	ENSMUST00000068340.2	expressed sequence AV320801 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Krr1	ENSMUST00000163048.2	KRR1, small subunit (SSU) processome component, homolog (yeast) 	857	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Pgm2l1	ENSMUST00000084935.4	phosphoglucomutase 2-like 1 	290	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tmem154	ENSMUST00000107682.1	transmembrane protein 154 	33	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Rhof	ENSMUST00000186469.1	ras homolog gene family, member f 	7	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gabra3	ENSMUST00000055966.7	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3 	159	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tmtc1	ENSMUST00000060095.9	transmembrane and tetratricopeptide repeat containing 1 	433	1	0	1	0	3	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Oprl1	ENSMUST00000108766.1	opioid receptor-like 1 	6	1	0	1	0	3	mmu-miR-378a-5p				-0.01	-0.11	< 0.1
Luc7l2	ENSMUST00000057692.5	LUC7-like 2 (S. cerevisiae) 	3212	3	1	2	0	3	mmu-miR-378a-5p				-0.01	-0.23	< 0.1
Kcnj5	ENSMUST00000034533.5	potassium inwardly-rectifying channel, subfamily J, member 5 	111	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Cecr2	ENSMUST00000112686.2	cat eye syndrome chromosome region, candidate 2 	350	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Sema6a	ENSMUST00000019791.8	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	613	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Runx3	ENSMUST00000056977.8	runt related transcription factor 3 	75	2	0	0	2	6	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Adrbk1	ENSMUST00000025791.6	adrenergic receptor kinase, beta 1 	409	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.04	< 0.1
Naa40	ENSMUST00000025675.9	N(alpha)-acetyltransferase 40, NatD catalytic subunit, homolog (S. cerevisiae) 	826	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Abhd4	ENSMUST00000180359.2	abhydrolase domain containing 4 	652	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.21	< 0.1
Pald1	ENSMUST00000020289.8	phosphatase domain containing, paladin 1 	557	3	0	1	2	0	mmu-miR-378a-5p				-0.01	-0.11	< 0.1
Slc30a7	ENSMUST00000067485.3	solute carrier family 30 (zinc transporter), member 7 	257	1	0	0	1	4	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Fam103a1	ENSMUST00000042166.5	family with sequence similarity 103, member A1 	50	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.10	< 0.1
Ccdc93	ENSMUST00000036025.10	coiled-coil domain containing 93 	497	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Zfp879	ENSMUST00000109134.2	zinc finger protein 879 	23	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
P2rx3	ENSMUST00000028465.8	purinergic receptor P2X, ligand-gated ion channel, 3 	75	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Efcab2	ENSMUST00000027775.7	EF-hand calcium binding domain 2 	685	2	0	1	1	1	mmu-miR-378a-5p				-0.01	-0.08	< 0.1
Ing3	ENSMUST00000031680.4	inhibitor of growth family, member 3 	348	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Slco2a1	ENSMUST00000035148.7	solute carrier organic anion transporter family, member 2a1 	1213	3	1	0	2	1	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Zfp445	ENSMUST00000056467.7	zinc finger protein 445 	216	2	0	0	2	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Gpr110	ENSMUST00000047399.5	G protein-coupled receptor 110 	28	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.08	< 0.1
Ptbp2	ENSMUST00000029780.7	polypyrimidine tract binding protein 2 	508	3	0	0	3	1	mmu-miR-378a-5p				-0.01	-0.04	< 0.1
Cbr4	ENSMUST00000034058.7	carbonyl reductase 4 	757	1	0	1	0	2	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Ube2s	ENSMUST00000079496.7	ubiquitin-conjugating enzyme E2S 	27	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.07	< 0.1
Ksr2	ENSMUST00000180430.1	kinase suppressor of ras 2 	66	2	0	0	2	4	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Chid1	ENSMUST00000153191.2	chitinase domain containing 1 	792	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.14	< 0.1
Camsap2	ENSMUST00000048309.6	calmodulin regulated spectrin-associated protein family, member 2 	676	2	0	0	2	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Crtc1	ENSMUST00000076615.5	CREB regulated transcription coactivator 1 	208	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Strbp	ENSMUST00000028279.4	spermatid perinuclear RNA binding protein 	530	3	1	0	2	2	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Slc30a9	ENSMUST00000162372.2	solute carrier family 30 (zinc transporter), member 9 	1337	1	0	1	0	1	mmu-miR-378a-5p				-0.01	-0.12	< 0.1
Tas2r135	ENSMUST00000070178.4	taste receptor, type 2, member 135 	6	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.06	< 0.1
Pik3ap1	ENSMUST00000059672.7	phosphoinositide-3-kinase adaptor protein 1 	87	1	0	1	0	2	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
Zbtb32	ENSMUST00000108151.2	zinc finger and BTB domain containing 32 	13	1	0	1	0	0	mmu-miR-378a-5p				-0.01	-0.13	< 0.1
H2-M5	ENSMUST00000169189.2	histocompatibility 2, M region locus 5 	19	1	1	0	0	1	mmu-miR-378a-5p				-0.01	-0.21	< 0.1
Rps6ka5	ENSMUST00000043599.6	ribosomal protein S6 kinase, polypeptide 5 	139	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Clec5a	ENSMUST00000101491.5	C-type lectin domain family 5, member a 	48	1	1	0	0	0	mmu-miR-378a-5p				-0.01	-0.10	< 0.1
Cdk7	ENSMUST00000091299.6	cyclin-dependent kinase 7 	2305	2	1	1	0	0	mmu-miR-378a-5p				-0.01	-0.12	< 0.1
H2-Bl	ENSMUST00000173080.4	histocompatibility 2, blastocyst 	101	2	0	1	1	2	mmu-miR-378a-5p				-0.01	-0.06	< 0.1
Efcab9	ENSMUST00000054327.2	EF-hand calcium binding domain 9 	16	3	1	0	2	2	mmu-miR-378a-5p				-0.01	-0.32	< 0.1
Arl5b	ENSMUST00000069870.4	ADP-ribosylation factor-like 5B 	451	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Rps6ka3	ENSMUST00000033671.7	ribosomal protein S6 kinase polypeptide 3 	1770	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gpr124	ENSMUST00000033876.8	G protein-coupled receptor 124 	281	2	0	1	1	1	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
Tsku	ENSMUST00000165257.2	tsukushi 	237	2	0	0	2	0	mmu-miR-378a-5p				-0.01	-0.02	< 0.1
Pappa	ENSMUST00000084501.3	pregnancy-associated plasma protein A 	33	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
4930402H24Rik	ENSMUST00000044766.9	RIKEN cDNA 4930402H24 gene 	2877	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Ptpn7	ENSMUST00000049449.5	protein tyrosine phosphatase, non-receptor type 7 	13	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gli3	ENSMUST00000110510.3	GLI-Kruppel family member GLI3 	73	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tnrc6a	ENSMUST00000094053.5	trinucleotide repeat containing 6a 	1115	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Lzts1	ENSMUST00000185176.2	leucine zipper, putative tumor suppressor 1 	39	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gm4767	ENSMUST00000188096.1	predicted gene 4767 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Hdx	ENSMUST00000113422.3	highly divergent homeobox 	22	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Map3k1	ENSMUST00000109267.3	mitogen-activated protein kinase kinase kinase 1 	65	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Cdh1	ENSMUST00000000312.6	cadherin 1 	8033	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
1700012B09Rik	ENSMUST00000060330.4	RIKEN cDNA 1700012B09 gene 	9	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.05	< 0.1
Mapk8ip3	ENSMUST00000115229.4	mitogen-activated protein kinase 8 interacting protein 3 	1932	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Zik1	ENSMUST00000032551.7	zinc finger protein interacting with K protein 1 	59	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Gm9966	ENSMUST00000068485.3	predicted gene 9966 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Cpa4	ENSMUST00000049251.5	carboxypeptidase A4 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Wnt9a	ENSMUST00000000128.4	wingless-type MMTV integration site 9A 	105	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Nrp2	ENSMUST00000102822.3	neuropilin 2 	892	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Clk2	ENSMUST00000121212.3	CDC-like kinase 2 	1296	1	1	0	0	0	mmu-miR-378a-5p				-0.01	-0.52	< 0.1
Gbp7	ENSMUST00000171263.2	guanylate binding protein 7 	188	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Fstl4	ENSMUST00000036796.7	follistatin-like 4 	9	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Exoc4	ENSMUST00000052266.9	exocyst complex component 4 	1231	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tenm1	ENSMUST00000115059.2	teneurin transmembrane protein 1 	5	2*	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Secisbp2l	ENSMUST00000053699.7	SECIS binding protein 2-like 	3070	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Trim35	ENSMUST00000022623.7	tripartite motif-containing 35 	2152	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Nrxn1	ENSMUST00000160844.4	neurexin I 	37	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Slc24a2	ENSMUST00000107157.3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 	8	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tmppe	ENSMUST00000111820.2	transmembrane protein with metallophosphoesterase domain 	284	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Arhgef38	ENSMUST00000147041.4	Rho guanine nucleotide exchange factor (GEF) 38 	88	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
A430105I19Rik	ENSMUST00000059997.8	RIKEN cDNA A430105I19 gene 	611	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Rad54l2	ENSMUST00000046502.6	RAD54 like 2 (S. cerevisiae) 	42	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Unc5d	ENSMUST00000168630.2	unc-5 homolog D (C. elegans) 	6	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Cbx2	ENSMUST00000026662.7	chromobox 2 	84	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Snrk	ENSMUST00000120173.2	SNF related kinase 	6	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Igdcc4	ENSMUST00000077696.7	immunoglobulin superfamily, DCC subclass, member 4 	509	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Dnmt3b	ENSMUST00000072997.4	DNA methyltransferase 3B 	6428	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Nrip1	ENSMUST00000121927.2	nuclear receptor interacting protein 1 	857	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Dennd1b	ENSMUST00000168527.2	DENN/MADD domain containing 1B 	918	1	0	0	1	3	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Bdkrb2	ENSMUST00000001652.5	bradykinin receptor, beta 2 	88	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Zfp865	ENSMUST00000076251.4	zinc finger protein 865 	44	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Cntn4	ENSMUST00000089208.3	contactin 4 	7	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Prrt1	ENSMUST00000015620.6	proline-rich transmembrane protein 1 	117	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Bhlhe23	ENSMUST00000108878.1	basic helix-loop-helix family, member e23 	8	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Bap1	ENSMUST00000022458.5	Brca1 associated protein 1 	564	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Dtx4	ENSMUST00000045521.7	deltex 4 homolog (Drosophila) 	449	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Oxgr1	ENSMUST00000058213.5	oxoglutarate (alpha-ketoglutarate) receptor 1 	22	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Slc7a8	ENSMUST00000022787.6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 	33	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Rasl12	ENSMUST00000085453.4	RAS-like, family 12 	247	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Sorbs2	ENSMUST00000171337.3	sorbin and SH3 domain containing 2 	2492	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Ezh1	ENSMUST00000107284.2	enhancer of zeste homolog 1 (Drosophila) 	37	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Zc3h12d	ENSMUST00000039484.4	zinc finger CCCH type containing 12D 	19	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Atcay	ENSMUST00000047408.4	ataxia, cerebellar, Cayman type homolog (human) 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tspyl4	ENSMUST00000047935.7	TSPY-like 4 	21	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
4833424O15Rik	ENSMUST00000106473.3	RIKEN cDNA 4833424O15 gene 	5	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Tmem126b	ENSMUST00000032843.7	transmembrane protein 126B 	472	2	0	1	1	0	mmu-miR-378a-5p				-0.01	-0.09	< 0.1
Gdpd4	ENSMUST00000041860.7	glycerophosphodiester phosphodiesterase domain containing 4 	5	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
D10Bwg1379e	ENSMUST00000019999.5	DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed 	178	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Slc31a1	ENSMUST00000122092.1	solute carrier family 31, member 1 	2201	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.03	< 0.1
4931406C07Rik	ENSMUST00000180339.2	RIKEN cDNA 4931406C07 gene 	3436	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Icosl	ENSMUST00000105393.1	icos ligand 	255	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Aqp6	ENSMUST00000023754.5	aquaporin 6 	74	1	0	0	1	0	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Arhgef17	ENSMUST00000107032.1	Rho guanine nucleotide exchange factor (GEF) 17 	929	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
Scn2a1	ENSMUST00000028377.8	sodium channel, voltage-gated, type II, alpha 1 	7	1	0	0	1	2	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
C2cd5	ENSMUST00000111758.3	C2 calcium-dependent domain containing 5 	1061	1	0	0	1	1	mmu-miR-378a-5p				-0.01	-0.01	< 0.1
