Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Slc12a9	ENSMUST00000039991.8	solute carrier family 12 (potassium/chloride transporters), member 9 	24	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0081	0.0571	0.3144	-0.41	-0.41	0.96	2005, '07, '09, '11
B3gnt7	ENSMUST00000113306.3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 	493	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0225	0.1494	0.6529	-0.41	-0.41	0.94	2009, '11
Lrp11	ENSMUST00000130590.2	low density lipoprotein receptor-related protein 11 	114	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0486	0.3105	1.1859	-0.41	-0.41	< 0.1	NULL
Onecut2	ENSMUST00000175965.3	one cut domain, family member 2 	387	3	1	0	2	0	0	0	0	2	mmu-let-7d-5p	0.0489	0.3385	1.7661	-0.41	-0.53	> 0.99	2007, '09, '11
Igf2bp3	ENSMUST00000031838.7	insulin-like growth factor 2 mRNA binding protein 3 	351	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0403	0.2314	0.6520	-0.41	-0.47	0.97	2007, '09, '11
Gramd3	ENSMUST00000070166.5	GRAM domain containing 3 	457	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0250	0.1707	0.8082	-0.41	-0.41	0.70	2007, '09, '11
Ppp1r16b	ENSMUST00000052927.5	protein phosphatase 1, regulatory (inhibitor) subunit 16B 	1369	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0443	0.2727	0.9827	-0.40	-0.41	0.91	2005, '07, '09, '11
Tgfbr3	ENSMUST00000031224.9	transforming growth factor, beta receptor III 	171	1	1	0	0	0	0	0	0	0	mmu-let-7g-5p	0.1004	0.4607	0.9839	-0.40	-0.42	0.98	2009, '11
Tmem41a	ENSMUST00000023562.7	transmembrane protein 41a 	283	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0386	0.2355	0.8286	-0.40	-0.46	0.87	2009, '11
Plagl2	ENSMUST00000056924.8	pleiomorphic adenoma gene-like 2 	205	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0876	0.4789	1.4549	-0.40	-0.43	0.91	2005, '07, '09, '11
Pitpnm3	ENSMUST00000075258.7	PITPNM family member 3 	10	1	0	1	0	0	0	0	0	1	mmu-let-7f-5p	0.0468	0.2888	1.0740	-0.40	-0.40	0.94	2009, '11
Abhd17c	ENSMUST00000117085.1	abhydrolase domain containing 17C 	392	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0146	0.0985	0.4486	-0.40	-0.43	0.95	2009, '11
Acvr2a	ENSMUST00000063886.3	activin receptor IIA 	293	2	0	0	2	0	0	0	0	1	mmu-let-7d-5p	0.0165	0.1157	0.6302	-0.40	-0.64	> 0.99	2005, '07, '09, '11
Fgf11	ENSMUST00000102585.1	fibroblast growth factor 11 	88	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0222	0.1511	0.7380	-0.40	-0.43	0.95	2005, '07
Stard13	ENSMUST00000110483.3	StAR-related lipid transfer (START) domain containing 13 	195	2	0	0	2	1	0	0	1	0	mmu-let-7d-5p	0.0221	0.1531	0.7743	-0.40	-0.68	> 0.99	2005, '07, '09, '11
Ddx26b	ENSMUST00000039374.3	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B 	61	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0892	0.4492	1.1362	-0.40	-0.40	0.93	2005, '09, '11
Trim41	ENSMUST00000047145.8	tripartite motif-containing 41 	62	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0361	0.2154	0.6578	-0.40	-0.41	0.86	2005, '09, '11
G3bp1	ENSMUST00000018727.3	GTPase activating protein (SH3 domain) binding protein 1 	1747	1	1	0	0	2	1	0	1	0	mmu-let-7d-5p	0.0642	0.3591	1.0410	-0.40	-0.75	0.98	NULL
Zfp2	ENSMUST00000109129.2	zinc finger protein 2 	89	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0291	0.1810	0.6150	-0.39	-0.40	0.68	2009, '11
Swt1	ENSMUST00000064771.6	SWT1 RNA endoribonuclease homolog (S. cerevisiae) 	233	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0294	0.1829	0.6345	-0.39	-0.42	0.88	2007, '09, '11
Dusp22	ENSMUST00000095914.5	dual specificity phosphatase 22 	552	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0205	0.1337	0.5264	-0.39	-0.40	0.96	2009, '11
Gpatch2	ENSMUST00000110943.3	G patch domain containing 2 	155	1	0	1	0	1	0	0	1	0	mmu-let-7a-5p	0.0426	0.2791	1.1379	-0.39	-0.39	0.40	2009, '11
Galm	ENSMUST00000039205.5	galactose mutarotase 	674	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0382	0.2285	0.7306	-0.39	-0.42	< 0.1	2009, '11
Iars	ENSMUST00000165316.2	isoleucine-tRNA synthetase 	594	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0200	0.1392	0.7405	-0.39	-0.48	0.94	2005, '07, '09, '11
Zmat4	ENSMUST00000042352.5	zinc finger, matrin type 4 	27	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0424	0.2311	0.6167	-0.39	-0.59	0.90	2009, '11
Rnf39	ENSMUST00000040498.6	ring finger protein 39 	215	1	0	1	0	0	0	0	0	1	mmu-let-7f-5p	0.0252	0.1740	0.8866	-0.39	-0.40	0.92	2005, '07
Rgs17	ENSMUST00000131996.2	regulator of G-protein signaling 17 	38	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0408	0.2414	0.7593	-0.39	-0.42	0.95	2011
AI464131	ENSMUST00000054920.4	expressed sequence AI464131 	549	1	0	1	0	0	0	0	0	2	mmu-let-7g-5p	0.0323	0.2051	0.7787	-0.38	-0.39	0.95	2009, '11
Rgag1	ENSMUST00000165829.2	retrotransposon gag domain containing 1 	4	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0347	0.2264	0.9749	-0.38	-0.38	0.72	2005, '07
Trabd	ENSMUST00000169891.2	TraB domain containing 	496	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0374	0.2171	0.6255	-0.38	-0.46	0.88	2007, '09, '11
Slc2a12	ENSMUST00000042261.4	solute carrier family 2 (facilitated glucose transporter), member 12 	92	1	1	0	0	1	0	1	0	0	mmu-let-7f-5p	0.0601	0.3442	0.9892	-0.38	-0.54	0.97	2007, '09, '11
Mab21l3	ENSMUST00000061831.5	mab-21-like 3 (C. elegans) 	15	1	0	1	0	0	0	0	0	1	mmu-let-7d-5p	0.0240	0.1653	0.8190	-0.38	-0.38	0.95	2007, '09, '11
Mdfi	ENSMUST00000113280.2	MyoD family inhibitor 	13	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0168	0.1122	0.4889	-0.38	-0.38	0.94	2005, '07, '09, '11
Espl1	ENSMUST00000064924.4	extra spindle pole bodies 1 (S. cerevisiae) 	533	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0205	0.1416	0.7319	-0.38	-0.38	0.64	2007, '09, '11
Taf9b	ENSMUST00000055497.9	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor 	484	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0140	0.0985	0.5491	-0.38	-0.41	0.85	2009, '11
Hdx	ENSMUST00000113422.3	highly divergent homeobox 	22	1	0	1	0	1	0	0	1	0	mmu-let-7i-5p	0.0538	0.3565	1.6184	-0.38	-0.38	0.96	2009, '11
Eogt	ENSMUST00000113387.2	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase 	630	2	0	1	1	0	0	0	0	0	mmu-let-7d-5p	0.0283	0.1784	0.6586	-0.38	-0.66	0.95	2007, '09, '11
Polr3d	ENSMUST00000000793.6	polymerase (RNA) III (DNA directed) polypeptide D 	875	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0362	0.2192	0.7069	-0.38	-0.38	0.95	2005, '07, '09, '11
Dpf2	ENSMUST00000136983.2	D4, zinc and double PHD fingers family 2 	1714	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0151	0.1027	0.4794	-0.38	-0.38	0.95	2005, '07, '09, '11
Klhl23	ENSMUST00000053087.3	kelch-like 23 	362	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0245	0.1597	0.6554	-0.38	-0.38	0.94	2009, '11
Tnfaip8l3	ENSMUST00000098760.3	tumor necrosis factor, alpha-induced protein 8-like 3 	14	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0244	0.1598	0.6587	-0.38	-0.38	0.43	2005, '07, '09, '11
Npepl1	ENSMUST00000044415.10	aminopeptidase-like 1 	1113	1	0	0	1	0	0	0	0	0	mmu-let-7b-5p	0.0127	0.0874	0.4399	-0.38	-0.38	0.95	2005, '07, '09, '11
Fndc3b	ENSMUST00000046157.4	fibronectin type III domain containing 3B 	367	2	0	0	2	0	0	0	0	0	mmu-let-7i-5p	0.0236	0.1601	0.7556	-0.38	-0.40	0.98	2005, '07, '09, '11
Lmln	ENSMUST00000023497.2	leishmanolysin-like (metallopeptidase M8 family) 	51	2	0	1	1	0	0	0	0	1	mmu-let-7d-5p	0.0342	0.2353	1.1485	-0.38	-0.38	0.98	2009, '11
Wnt9b	ENSMUST00000018630.2	wingless-type MMTV integration site 9B 	5	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0259	0.1707	0.7415	-0.38	-0.38	0.96	2009, '11
Cd276	ENSMUST00000039788.5	CD276 antigen 	42	1	0	0	1	1	0	1	0	0	mmu-let-7b-5p	0.0272	0.1819	0.8378	-0.37	-0.37	0.66	2007, '09, '11
Msr1	ENSMUST00000170091.1	macrophage scavenger receptor 1 	113	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0373	0.2479	1.1186	-0.37	-0.52	0.94	2009, '11
Dcaf15	ENSMUST00000041367.7	DDB1 and CUL4 associated factor 15 	554	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0362	0.2175	0.6751	-0.37	-0.37	0.95	2007, '09, '11
Lrrc20	ENSMUST00000049242.7	leucine rich repeat containing 20 	4168	1	0	1	0	1	0	1	0	0	mmu-let-7a-5p	0.0383	0.2618	1.2830	-0.37	-0.37	0.61	2005, '07, '09, '11
Ctns	ENSMUST00000006103.3	cystinosis, nephropathic 	243	1	0	1	0	0	0	0	0	2	mmu-let-7d-5p	0.0230	0.1571	0.7703	-0.37	-0.37	0.79	2005, '07, '09, '11
Marveld2	ENSMUST00000022137.8	MARVEL (membrane-associating) domain containing 2 	77	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0565	0.3136	0.8612	-0.37	-0.37	0.11	2009, '11
Dnajc1	ENSMUST00000166495.2	DnaJ (Hsp40) homolog, subfamily C, member 1 	546	1	0	0	1	2	0	2	0	0	mmu-let-7d-5p	0.0151	0.1031	0.5185	-0.37	-0.54	0.95	2005, '07, '09, '11
Rfx6	ENSMUST00000122922.2	regulatory factor X, 6 	5	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0238	0.1530	0.5807	-0.37	-0.37	0.93	2007, '09, '11
Prss22	ENSMUST00000041649.6	protease, serine 22 	5	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0195	0.1285	0.5252	-0.37	-0.37	0.87	2007, '09, '11
Eif4g2	ENSMUST00000162415.2	eukaryotic translation initiation factor 4, gamma 2 	935	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0278	0.1733	0.5996	-0.37	-0.40	0.96	2005, '07, '09, '11
Osmr	ENSMUST00000022746.7	oncostatin M receptor 	339	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0402	0.2678	1.1723	-0.37	-0.37	0.92	2005, '07, '09, '11
Kpna4	ENSMUST00000029353.3	karyopherin (importin) alpha 4 	1495	2	0	1	1	2	0	0	2	1	mmu-let-7d-5p	0.0414	0.2767	1.3106	-0.36	-0.75	0.96	2005, '07, '09, '11
Dusp1	ENSMUST00000025025.6	dual specificity phosphatase 1 	409	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0201	0.1342	0.5909	-0.36	-0.37	0.95	2005, '07, '09, '11
Onecut1	ENSMUST00000056006.10	one cut domain, family member 1 	487	3	1	0	2	0	0	0	0	2	mmu-let-7d-5p	0.0377	0.2537	1.1983	-0.36	-0.79	> 0.99	NULL
Scn4b	ENSMUST00000060125.5	sodium channel, type IV, beta 	525	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0381	0.2262	0.6835	-0.36	-0.36	0.83	2005, '09, '11
Iglon5	ENSMUST00000107974.1	IgLON family member 5 	23	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0264	0.1836	0.9590	-0.36	-0.36	0.77	2011
Oprm1	ENSMUST00000152674.1	opioid receptor, mu 1 	7	1	0	1	0	0	0	0	0	0	mmu-let-7c-5p	0.0181	0.1202	0.5023	-0.36	-0.36	0.57	2005, '07
Pcp4l1	ENSMUST00000111332.1	Purkinje cell protein 4-like 1 	93	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0200	0.1302	0.5160	-0.36	-0.39	0.47	2009, '11
Rab11fip4	ENSMUST00000017783.7	RAB11 family interacting protein 4 (class II) 	123	1	0	1	0	1	0	1	0	1	mmu-let-7i-5p	0.0330	0.2210	1.0334	-0.36	-0.37	0.87	2005, '07, '09, '11
Tram2	ENSMUST00000037998.5	translocating chain-associating membrane protein 2 	195	1	1	0	0	1	0	0	1	1	mmu-let-7d-5p	0.0477	0.3007	1.2684	-0.36	-0.43	0.88	2005, '07
Slc25a4	ENSMUST00000034049.4	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4 	102955	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0074	0.0521	0.2854	-0.36	-0.38	0.89	2005, '07, '09, '11
Rbms1	ENSMUST00000028347.7	RNA binding motif, single stranded interacting protein 1 	13703	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0311	0.1909	0.6249	-0.36	-0.37	0.97	NULL
Peg10	ENSMUST00000176204.2	paternally expressed 10 	1687	1	0	0	1	1	0	0	1	1	mmu-let-7d-5p	0.0336	0.2289	1.1156	-0.36	-0.36	0.54	2007, '09, '11
Plekha8	ENSMUST00000119706.2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 	269	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0715	0.3727	0.9592	-0.36	-0.37	0.98	2011
Rrm2	ENSMUST00000020980.6	ribonucleotide reductase M2 	965	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0117	0.0817	0.4353	-0.36	-0.47	0.90	2005, '07, '09, '11
Bloc1s6	ENSMUST00000005954.8	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin 	2753	1	0	1	0	2	0	2	0	2	mmu-let-7i-5p	0.0215	0.1433	0.6192	-0.36	-0.74	0.95	2007, '09, '11
Arhgap28	ENSMUST00000024840.6	Rho GTPase activating protein 28 	107	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0465	0.2589	0.7014	-0.36	-0.42	0.96	2005, '07, '09, '11
Bzw2	ENSMUST00000020856.4	basic leucine zipper and W2 domains 2 	841	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0115	0.0801	0.4151	-0.36	-0.37	0.84	2005, '07, '09, '11
Cntrl	ENSMUST00000028237.9	centriolin 	653	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0290	0.1861	0.7328	-0.36	-0.36	< 0.1	2007, '09, '11
Adrb1	ENSMUST00000038949.4	adrenergic receptor, beta 1 	177	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0205	0.1368	0.6075	-0.36	-0.36	0.94	2007, '09, '11
Plcxd2	ENSMUST00000130481.1	phosphatidylinositol-specific phospholipase C, X domain containing 2 	1217	2	0	1	1	0	0	0	0	0	mmu-let-7d-5p	0.0223	0.1491	0.6722	-0.36	-0.39	0.99	2005, '09, '11
Etnk2	ENSMUST00000135222.3	ethanolamine kinase 2 	1449	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0303	0.1922	0.7268	-0.36	-0.36	0.95	2005, '07, '09, '11
Rpusd2	ENSMUST00000028796.1	RNA pseudouridylate synthase domain containing 2 	80	1	0	1	0	0	0	0	0	1	mmu-let-7g-5p	0.0235	0.1524	0.6031	-0.36	-0.36	0.87	2005, '07, '09, '11
Parm1	ENSMUST00000040576.9	prostate androgen-regulated mucin-like protein 1 	1145	1	1	0	0	2	0	0	2	0	mmu-let-7d-5p	0.0205	0.1463	0.8670	-0.36	-0.47	0.87	2007
BC052040	ENSMUST00000166472.2	cDNA sequence BC052040 	876	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0211	0.1375	0.5438	-0.36	-0.36	0.92	2009, '11
Slc5a6	ENSMUST00000114665.2	solute carrier family 5 (sodium-dependent vitamin transporter), member 6 	102	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0419	0.2580	0.9306	-0.36	-0.36	0.63	2005, '07, '09, '11
Slco5a1	ENSMUST00000188454.1	solute carrier organic anion transporter family, member 5A1 	20	2	0	0	2	0	0	0	0	1	mmu-let-7d-5p	0.0305	0.2121	1.1196	-0.36	-0.36	0.98	2005, '07, '09, '11
Mgll	ENSMUST00000113585.3	monoglyceride lipase 	7037	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0249	0.1714	0.8679	-0.36	-0.36	0.93	2005, '07, '09, '11
Meis3	ENSMUST00000176506.2	Meis homeobox 3 	50	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0190	0.1249	0.5133	-0.35	-0.35	0.84	2005, '07, '09, '11
Slamf6	ENSMUST00000171330.1	SLAM family member 6 	14	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0249	0.1630	0.6845	-0.35	-0.35	0.35	2005, '07, '09, '11
Mxd4	ENSMUST00000042701.7	Max dimerization protein 4 	2773	1	0	0	1	0	0	0	0	0	mmu-miR-98-5p	0.0365	0.2163	0.6727	-0.35	-0.41	0.80	NULL
Greb1l	ENSMUST00000048977.9	growth regulation by estrogen in breast cancer-like 	33	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0323	0.2019	0.7310	-0.35	-0.35	0.97	2009, '11
Scyl3	ENSMUST00000027876.5	SCY1-like 3 (S. cerevisiae) 	588	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0185	0.1244	0.5652	-0.35	-0.35	0.93	2005, '07, '09, '11
Tet3	ENSMUST00000089622.5	tet methylcytosine dioxygenase 3 	1592	2	1	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0824	0.4778	1.6136	-0.35	-0.35	> 0.99	2011
Wasl	ENSMUST00000031695.9	Wiskott-Aldrich syndrome-like (human) 	2065	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0261	0.1683	0.6627	-0.35	-0.35	0.90	2005, '07, '09, '11
Zfp341	ENSMUST00000081926.7	zinc finger protein 341 	145	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0520	0.3506	1.6434	-0.35	-0.35	0.67	2009, '11
Fam184b	ENSMUST00000016023.7	family with sequence similarity 184, member B 	14	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0469	0.2759	0.8658	-0.35	-0.35	0.78	2009, '11
Kcnc2	ENSMUST00000092175.2	potassium voltage gated channel, Shaw-related subfamily, member 2 	28	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0238	0.1660	0.8955	-0.35	-0.35	0.57	2005, '07, '09, '11
Katnbl1	ENSMUST00000028552.3	katanin p80 subunit B like 1 	380	1	0	1	0	0	0	0	0	1	mmu-let-7b-5p	0.0192	0.1268	0.5287	-0.35	-0.36	0.96	2007, '09, '11
Ergic1	ENSMUST00000167662.2	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 	2584	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0246	0.1590	0.6218	-0.35	-0.35	0.95	2009, '11
Palm3	ENSMUST00000055077.6	paralemmin 3 	31	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0350	0.2119	0.6731	-0.35	-0.35	0.91	2009, '11
Cyp46a1	ENSMUST00000021684.4	cytochrome P450, family 46, subfamily a, polypeptide 1 	35	1	0	1	0	0	0	0	0	0	mmu-let-7e-5p	0.0175	0.1165	0.5037	-0.35	-0.35	0.78	2005, '07, '09, '11
Irs2	ENSMUST00000040514.6	insulin receptor substrate 2 	385	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0295	0.1882	0.7199	-0.35	-0.35	0.88	2005, '07
Snx5	ENSMUST00000110030.4	sorting nexin 5 	7416	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0266	0.1644	0.5515	-0.35	-0.41	0.89	2005, '09, '11
4833403I15Rik	ENSMUST00000025358.2	RIKEN cDNA 4833403I15 gene 	78	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0307	0.1888	0.6304	-0.35	-0.38	0.69	2007
Fnip1	ENSMUST00000046835.8	folliculin interacting protein 1 	1794	1	1	0	0	0	0	0	0	0	mmu-let-7a-5p	0.0588	0.3181	0.8073	-0.35	-0.35	0.92	2007, '09, '11
Uggt1	ENSMUST00000046875.8	UDP-glucose glycoprotein glucosyltransferase 1 	996	2	0	0	2	1	0	1	0	1	mmu-let-7d-5p	0.0178	0.1267	0.7345	-0.35	-0.37	0.99	2007, '09, '11
Cpd	ENSMUST00000021201.5	carboxypeptidase D 	3036	1	0	1	0	0	0	0	0	1	mmu-let-7i-5p	0.0435	0.2757	1.0741	-0.35	-0.35	0.95	2005, '07, '09, '11
Mgat4a	ENSMUST00000151952.2	mannoside acetylglucosaminyltransferase 4, isoenzyme A 	164	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0391	0.2415	0.8752	-0.35	-0.35	0.96	2005, '07, '09, '11
Dcun1d2	ENSMUST00000110838.2	DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae) 	108	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0162	0.1102	0.5212	-0.35	-0.35	0.62	2007, '09, '11
Map3k1	ENSMUST00000109267.3	mitogen-activated protein kinase kinase kinase 1 	65	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0439	0.2539	0.7271	-0.34	-0.34	0.97	2009, '11
Tspan18	ENSMUST00000111265.3	tetraspanin 18 	44	1	0	1	0	1	0	1	0	1	mmu-let-7f-5p	0.0277	0.1817	0.7654	-0.34	-0.50	0.94	2005, '09, '11
Gm20388	ENSMUST00000127664.1	predicted gene 20388 	2264	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0202	0.1341	0.5828	-0.34	-0.34	0.95	NULL
Rbfox2	ENSMUST00000171751.2	RNA binding protein, fox-1 homolog (C. elegans) 2 	788	1	0	0	1	0	0	0	0	1	mmu-miR-98-5p	0.0282	0.1814	0.7177	-0.34	-0.34	0.91	2007, '09, '11
Elovl4	ENSMUST00000034796.8	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4 	11	1	0	1	0	0	0	0	0	0	mmu-let-7c-5p	0.0415	0.2425	0.7029	-0.34	-0.34	0.84	2005, '07, '09, '11
Prlr	ENSMUST00000124470.2	prolactin receptor 	195	2	0	2	0	0	0	0	0	0	mmu-let-7i-5p	0.0647	0.3845	1.2434	-0.34	-0.41	> 0.99	2011
Grin2b	ENSMUST00000053880.7	glutamate receptor, ionotropic, NMDA2B (epsilon 2) 	5	1	0	0	1	1	0	0	1	4	mmu-let-7d-5p	0.0559	0.3957	2.2620	-0.34	-0.34	0.87	2009, '11
Zfp354a	ENSMUST00000109122.2	zinc finger protein 354A 	94	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0450	0.2522	0.7040	-0.34	-0.42	0.92	2009, '11
Tmem65	ENSMUST00000072113.5	transmembrane protein 65 	3129	1	0	0	1	1	1	0	0	0	mmu-let-7g-5p	0.0148	0.1008	0.4768	-0.34	-0.46	0.95	2005, '07, '09, '11
Galnt2	ENSMUST00000034458.8	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 	2264	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0202	0.1341	0.5828	-0.34	-0.34	0.95	2005, '07, '09, '11
Cbx2	ENSMUST00000026662.7	chromobox 2 	84	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0419	0.2601	0.9742	-0.34	-0.34	0.92	2007, '09, '11
Clpb	ENSMUST00000001884.8	ClpB caseinolytic peptidase B 	191	1	1	0	0	1	0	1	0	0	mmu-miR-98-5p	0.0998	0.5009	1.2827	-0.34	-0.51	0.58	2007, '09, '11
Socs1	ENSMUST00000038099.4	suppressor of cytokine signaling 1 	64	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0155	0.1048	0.4847	-0.34	-0.36	0.26	2005, '07, '09, '11
Mtdh	ENSMUST00000022865.10	metadherin 	5231	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0478	0.2759	0.8859	-0.34	-0.45	0.98	NULL
Btbd9	ENSMUST00000168787.2	BTB (POZ) domain containing 9 	268	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0296	0.1859	0.6703	-0.34	-0.34	0.95	2009, '11
Tmem231	ENSMUST00000034429.7	transmembrane protein 231 	117	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0094	0.0656	0.3474	-0.34	-0.34	0.55	2007, '09, '11
Ppt2	ENSMUST00000171121.3	palmitoyl-protein thioesterase 2 	33	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0188	0.1266	0.5779	-0.34	-0.34	< 0.1	2007, '09, '11
Txn2	ENSMUST00000005487.6	thioredoxin 2 	17612	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0209	0.1323	0.4780	-0.34	-0.45	0.83	2005, '07, '09, '11
Gpr45	ENSMUST00000179766.2	G protein-coupled receptor 45 	5	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0353	0.2179	0.7597	-0.34	-0.34	0.95	2009, '11
Hook1	ENSMUST00000030306.8	hook homolog 1 (Drosophila) 	5138	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0469	0.2741	0.8393	-0.34	-0.34	0.94	2007, '09, '11
Trhde	ENSMUST00000061632.7	TRH-degrading enzyme 	58	2	0	0	2	0	0	0	0	0	mmu-let-7d-5p	0.0272	0.1832	0.8698	-0.34	-0.65	0.99	2005, '07, '09, '11
Snn	ENSMUST00000089011.4	stannin 	985	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0406	0.2411	0.7567	-0.34	-0.34	0.29	2005, '07, '09, '11
POU2F1	ENSMUST00000111427.3	POU domain, class 2, transcription factor 1 isoform B  	18	2	0	0	2	0	0	0	0	3	mmu-let-7d-5p	0.0614	0.4212	2.0829	-0.34	-0.47	0.97	NULL
