Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Nrg1	ENSMUST00000073884.4	neuregulin 1 	189	3	1	1	1	2	mmu-miR-1a-1-5p				-0.04	-0.41	< 0.1
Usp11	ENSMUST00000033383.2	ubiquitin specific peptidase 11 	300	1	0	1	0	0	mmu-miR-1a-2-5p				-0.04	-0.05	< 0.1
Olfr39	ENSMUST00000071725.3	olfactory receptor 39 	10	1	0	0	1	0	mmu-miR-1a-1-5p				-0.04	-0.07	< 0.1
Cisd2	ENSMUST00000029815.7	CDGSH iron sulfur domain 2 	779	1	0	1	0	3	mmu-miR-1a-1-5p				-0.04	-0.20	< 0.1
Cacna2d1	ENSMUST00000078272.7	calcium channel, voltage-dependent, alpha2/delta subunit 1 	3037	1	0	0	1	1	mmu-miR-1a-2-5p				-0.04	-0.04	< 0.1
Zfp334	ENSMUST00000103084.3	zinc finger protein 334 	138	2	0	1	1	0	mmu-miR-1a-1-5p				-0.04	-0.05	< 0.1
Zfp488	ENSMUST00000166737.1	zinc finger protein 488 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.04	-0.04	< 0.1
Tspan7	ENSMUST00000115526.1	tetraspanin 7 	3307	1	0	0	1	1	mmu-miR-1a-1-5p				-0.04	-0.04	< 0.1
Msn	ENSMUST00000117399.1	moesin 	7837	1	0	1	0	1	mmu-miR-1a-1-5p				-0.04	-0.14	< 0.1
Gria3	ENSMUST00000076349.6	glutamate receptor, ionotropic, AMPA3 (alpha 3) 	74	1	0	1	0	2	mmu-miR-1a-2-5p				-0.04	-0.04	< 0.1
Ube2e3	ENSMUST00000028398.8	ubiquitin-conjugating enzyme E2E 3 	3174	2	1	1	0	1	mmu-miR-1a-1-5p				-0.04	-0.17	< 0.1
Slc22a26	ENSMUST00000120522.2	solute carrier family 22 (organic cation transporter), member 26 	39	1	0	0	1	0	mmu-miR-1a-2-5p				-0.04	-0.04	< 0.1
Cep97	ENSMUST00000023270.8	centrosomal protein 97 	262	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Ptgs2	ENSMUST00000035065.8	prostaglandin-endoperoxide synthase 2 	8547	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Asah2	ENSMUST00000096119.4	N-acylsphingosine amidohydrolase 2 	200	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.11	< 0.1
Arhgap5	ENSMUST00000110725.1	Rho GTPase activating protein 5 	2898	2	0	2	0	1	mmu-miR-1a-2-5p				-0.03	-0.13	< 0.1
Col4a3	ENSMUST00000113457.3	collagen, type IV, alpha 3 	655	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Gramd1b	ENSMUST00000121357.2	GRAM domain containing 1B 	86	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.09	< 0.1
Aim2	ENSMUST00000147604.2	absent in melanoma 2 	55	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.09	< 0.1
Fermt1	ENSMUST00000038280.4	fermitin family homolog 1 (Drosophila) 	45	2	0	2	0	2	mmu-miR-1a-2-5p				-0.03	-0.14	< 0.1
Emc7	ENSMUST00000069747.5	ER membrane protein complex subunit 7 	2218	2	0	2	0	0	mmu-miR-1a-1-5p				-0.03	-0.35	< 0.1
Ptgfrn	ENSMUST00000102694.3	prostaglandin F2 receptor negative regulator 	263	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Pou5f1	ENSMUST00000025271.11	POU domain, class 5, transcription factor 1 	8	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.10	< 0.1
Fam228b	ENSMUST00000053458.5	family with sequence similarity 228, member B 	17	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.12	< 0.1
Syn3	ENSMUST00000120638.2	synapsin III 	99	2	0	2	0	0	mmu-miR-1a-1-5p				-0.03	-0.06	< 0.1
Erc1	ENSMUST00000183703.2	ELKS/RAB6-interacting/CAST family member 1 	121	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Zfp661	ENSMUST00000110366.2	zinc finger protein 661 	28	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Cgnl1	ENSMUST00000121322.2	cingulin-like 1 	128	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Vdac1	ENSMUST00000102758.2	voltage-dependent anion channel 1 	72	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.14	< 0.1
Zmym2	ENSMUST00000022511.8	zinc finger, MYM-type 2 	1100	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.13	< 0.1
Tnfrsf22	ENSMUST00000075588.7	tumor necrosis factor receptor superfamily, member 22 	126	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Mavs	ENSMUST00000041362.6	mitochondrial antiviral signaling protein 	3132	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
2410131K14Rik	ENSMUST00000049138.7	RIKEN cDNA 2410131K14 gene 	430	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.09	< 0.1
Rc3h2	ENSMUST00000100143.4	ring finger and CCCH-type zinc finger domains 2 	178	2	0	1	1	3	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Ccrl2	ENSMUST00000111888.1	chemokine (C-C motif) receptor-like 2 	156	1	0	0	1	1	mmu-miR-1a-1-5p				-0.03	-0.13	< 0.1
Stam2	ENSMUST00000102759.2	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 	828	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.16	< 0.1
Elmsan1	ENSMUST00000046266.7	ELM2 and Myb/SANT-like domain containing 1 	220	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Dnah7b	ENSMUST00000069293.8	dynein, axonemal, heavy chain 7B 	16	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.14	< 0.1
Cep44	ENSMUST00000040330.9	centrosomal protein 44 	351	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.20	< 0.1
Arhgap11a	ENSMUST00000110948.2	Rho GTPase activating protein 11A 	324	2	0	1	1	2	mmu-miR-1a-1-5p				-0.03	-0.09	< 0.1
Fbxl2	ENSMUST00000035090.8	F-box and leucine-rich repeat protein 2 	95	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.12	< 0.1
Ifi203	ENSMUST00000123708.2	interferon activated gene 203 	12	1	1	0	0	3	mmu-miR-1a-2-5p				-0.03	-0.10	< 0.1
Rims1	ENSMUST00000115273.3	regulating synaptic membrane exocytosis 1 	27	1	0	0	1	2	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Mapk8	ENSMUST00000111945.3	mitogen-activated protein kinase 8 	1259	1	1	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.22	< 0.1
Prpf4	ENSMUST00000084524.3	PRP4 pre-mRNA processing factor 4 homolog (yeast) 	1020	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.12	< 0.1
Tm9sf3	ENSMUST00000025989.8	transmembrane 9 superfamily member 3 	1114	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.06	< 0.1
Lrrc4c	ENSMUST00000135431.2	leucine rich repeat containing 4C 	19	4	2	0	2	1	mmu-miR-1a-2-5p				-0.03	-0.48	< 0.1
St6galnac3	ENSMUST00000064460.5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 	33	2	1	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.13	< 0.1
Lonrf1	ENSMUST00000065297.5	LON peptidase N-terminal domain and ring finger 1 	31	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Enah	ENSMUST00000078719.7	enabled homolog (Drosophila) 	2081	2	1	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.07	< 0.1
Dlst	ENSMUST00000053811.8	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex) 	5144	1	0	0	1	1	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Gabrb2	ENSMUST00000007797.4	gamma-aminobutyric acid (GABA) A receptor, subunit beta 2 	8	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.08	< 0.1
Yaf2	ENSMUST00000080299.6	YY1 associated factor 2 	1098	2	0	2	0	2	mmu-miR-1a-1-5p				-0.03	-0.17	< 0.1
Spred1	ENSMUST00000028829.7	sprouty protein with EVH-1 domain 1, related sequence 	1322	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.05	< 0.1
Evi5	ENSMUST00000112642.2	ecotropic viral integration site 5 	392	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Serpinb9c	ENSMUST00000021837.4	serine (or cysteine) peptidase inhibitor, clade B, member 9c 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Sftpd	ENSMUST00000077136.3	surfactant associated protein D 	584	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.08	< 0.1
Amer2	ENSMUST00000022561.6	APC membrane recruitment 2 	13	2	0	0	2	1	mmu-miR-1a-2-5p				-0.03	-0.07	< 0.1
Kcnt2	ENSMUST00000120709.2	potassium channel, subfamily T, member 2 	36	2	0	2	0	0	mmu-miR-1a-1-5p				-0.03	-0.08	< 0.1
Tmed8	ENSMUST00000037418.5	transmembrane emp24 domain containing 8 	75	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.05	< 0.1
Whsc1l1	ENSMUST00000142395.2	Wolf-Hirschhorn syndrome candidate 1-like 1 (human) 	862	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.08	< 0.1
Plxdc2	ENSMUST00000028081.7	plexin domain containing 2 	666	4	0	3	1	1	mmu-miR-1a-2-5p				-0.03	-0.08	< 0.1
Abcb10	ENSMUST00000075578.6	ATP-binding cassette, sub-family B (MDR/TAP), member 10 	75	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Slc26a9	ENSMUST00000049027.4	solute carrier family 26, member 9 	238	2	0	2	0	3	mmu-miR-1a-2-5p				-0.03	-0.07	< 0.1
Cd44	ENSMUST00000005218.9	CD44 antigen 	671	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Mlec	ENSMUST00000112121.2	malectin 	5938	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Cd180	ENSMUST00000022124.4	CD180 antigen 	45	2	0	1	1	0	mmu-miR-1a-2-5p				-0.03	-0.20	< 0.1
Dcdc2a	ENSMUST00000069614.6	doublecortin domain containing 2a 	106	2	1	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.12	< 0.1
Atp13a5	ENSMUST00000075806.5	ATPase type 13A5 	101	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.20	< 0.1
Syt6	ENSMUST00000090697.5	synaptotagmin VI 	7	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Zfp442	ENSMUST00000109916.2	zinc finger protein 442 	135	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.06	< 0.1
Il1rapl1	ENSMUST00000113966.2	interleukin 1 receptor accessory protein-like 1 	5	1	0	1	0	2	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Kcnrg	ENSMUST00000051184.8	potassium channel regulator 	64	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.08	< 0.1
Slc5a3	ENSMUST00000113975.2	solute carrier family 5 (inositol transporters), member 3 	2953	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
8030462N17Rik	ENSMUST00000074653.4	RIKEN cDNA 8030462N17 gene 	353	2	0	1	1	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Rdh16	ENSMUST00000071646.1	retinol dehydrogenase 16 	920	2	0	2	0	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Mapkap1	ENSMUST00000113126.1	mitogen-activated protein kinase associated protein 1 	831	1	1	0	0	0	mmu-miR-1a-2-5p				-0.03	-0.13	< 0.1
Arhgef9	ENSMUST00000113876.3	CDC42 guanine nucleotide exchange factor (GEF) 9 	44	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.10	< 0.1
2810004N23Rik	ENSMUST00000034465.7	RIKEN cDNA 2810004N23 gene 	124	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.19	< 0.1
Ankrd45	ENSMUST00000111608.2	ankyrin repeat domain 45 	57	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Ccnj	ENSMUST00000025983.7	cyclin J 	116	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.05	< 0.1
4930447C04Rik	ENSMUST00000044000.6	RIKEN cDNA 4930447C04 gene 	209	1	0	0	1	1	mmu-miR-1a-1-5p				-0.03	-0.25	< 0.1
Sptb	ENSMUST00000021458.7	spectrin beta, erythrocytic 	106	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Scai	ENSMUST00000038874.6	suppressor of cancer cell invasion 	124	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.05	< 0.1
Bdp1	ENSMUST00000038104.6	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB 	329	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Iffo2	ENSMUST00000174078.1	intermediate filament family orphan 2 	867	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Olfr519	ENSMUST00000084752.1	olfactory receptor 519 	1	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Foxp2	ENSMUST00000115477.2	forkhead box P2 	105	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Adcy1	ENSMUST00000020706.4	adenylate cyclase 1 	52	1	1	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Fbxl18	ENSMUST00000110766.2	F-box and leucine-rich repeat protein 18 	693	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Megf11	ENSMUST00000068967.5	multiple EGF-like-domains 11 	10	2	0	1	1	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Gspt1	ENSMUST00000167571.2	G1 to S phase transition 1 	10733	2	0	0	2	1	mmu-miR-1a-1-5p				-0.03	-0.32	< 0.1
Gm14325	ENSMUST00000150650.1	predicted gene 14325 	330	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.36	< 0.1
Tgfbr1	ENSMUST00000007757.9	transforming growth factor, beta receptor I 	1724	1	1	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Mob3b	ENSMUST00000102975.4	MOB kinase activator 3B 	97	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.23	< 0.1
Gm20431	ENSMUST00000125544.2	predicted gene 20431 	18	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.23	< 0.1
Trim6	ENSMUST00000098180.4	tripartite motif-containing 6 	1262	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Heg1	ENSMUST00000152782.2	HEG homolog 1 (zebrafish) 	1985	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Cyp51	ENSMUST00000001507.4	cytochrome P450, family 51 	4283	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.12	< 0.1
D630045J12Rik	ENSMUST00000117556.2	RIKEN cDNA D630045J12 gene 	244	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.07	< 0.1
Fat1	ENSMUST00000191428.1	FAT tumor suppressor homolog 1 (Drosophila) 	610	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Pms1	ENSMUST00000027267.8	postmeiotic segregation increased 1 (S. cerevisiae) 	145	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.24	< 0.1
Mfsd12	ENSMUST00000044844.8	major facilitator superfamily domain containing 12 	356	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Pcdh17	ENSMUST00000071370.5	protocadherin 17 	470	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Nat8l	ENSMUST00000056355.8	N-acetyltransferase 8-like 	183	1	0	1	0	3	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Slc22a2	ENSMUST00000046959.7	solute carrier family 22 (organic cation transporter), member 2 	56	1	1	0	0	0	mmu-miR-1a-2-5p				-0.03	-0.41	< 0.1
Arhgap32	ENSMUST00000174641.2	Rho GTPase activating protein 32 	299	3	0	2	1	0	mmu-miR-1a-2-5p				-0.03	-0.05	< 0.1
Angel2	ENSMUST00000027947.7	angel homolog 2 (Drosophila) 	767	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.11	< 0.1
Large	ENSMUST00000119826.2	like-glycosyltransferase 	173	2	0	2	0	0	mmu-miR-1a-2-5p				-0.03	-0.20	< 0.1
Irak4	ENSMUST00000074936.4	interleukin-1 receptor-associated kinase 4 	179	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.09	< 0.1
Csnk1g1	ENSMUST00000034949.4	casein kinase 1, gamma 1 	405	2	0	1	1	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Mynn	ENSMUST00000047502.7	myoneurin 	430	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.07	< 0.1
Enox2	ENSMUST00000114914.2	ecto-NOX disulfide-thiol exchanger 2 	203	2	0	1	1	1	mmu-miR-1a-1-5p				-0.03	-0.18	< 0.1
Bnc1	ENSMUST00000026096.7	basonuclin 1 	112	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Zfp58	ENSMUST00000171518.2	zinc finger protein 58 	85	2	0	1	1	0	mmu-miR-1a-2-5p				-0.03	-0.12	< 0.1
Esr1	ENSMUST00000105590.2	estrogen receptor 1 (alpha) 	79	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Atrx	ENSMUST00000113573.2	alpha thalassemia/mental retardation syndrome X-linked homolog (human) 	528	0	0	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Luc7l3	ENSMUST00000107820.1	LUC7-like 3 (S. cerevisiae) 	4142	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Dock5	ENSMUST00000039135.4	dedicator of cytokinesis 5 	461	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Slc30a6	ENSMUST00000179074.2	solute carrier family 30 (zinc transporter), member 6 	245	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.19	< 0.1
Tmem30b	ENSMUST00000042975.5	transmembrane protein 30B 	512	1	0	0	1	1	mmu-miR-1a-1-5p				-0.03	-0.17	< 0.1
Prc1	ENSMUST00000173824.2	protein regulator of cytokinesis 1 	542	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Iqck	ENSMUST00000106547.1	IQ motif containing K 	26	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.16	< 0.1
Ccr5	ENSMUST00000111442.1	chemokine (C-C motif) receptor 5 	123	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Rfx7	ENSMUST00000093820.4	regulatory factor X, 7 	269	2	1	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.14	< 0.1
Syn2	ENSMUST00000009538.6	synapsin II 	37	2	1	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.17	< 0.1
Gm6406	ENSMUST00000071302.2	predicted gene 6406 	7	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.10	< 0.1
Vwc2	ENSMUST00000109681.2	von Willebrand factor C domain containing 2 	21	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.12	< 0.1
B3gnt3	ENSMUST00000034260.7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 	58	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.23	< 0.1
Slitrk2	ENSMUST00000166241.1	SLIT and NTRK-like family, member 2 	11	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.06	< 0.1
Ubn2	ENSMUST00000160583.2	ubinuclein 2 	207	1	1	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Sox5	ENSMUST00000111748.2	SRY (sex determining region Y)-box 5 	59	1	1	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Chic1	ENSMUST00000116547.2	cysteine-rich hydrophobic domain 1 	206	2	0	0	2	1	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Slc24a4	ENSMUST00000079020.5	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 	97	1	1	0	0	1	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Nbeal1	ENSMUST00000160834.2	neurobeachin like 1 	1064	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Gnb4	ENSMUST00000155737.2	guanine nucleotide binding protein (G protein), beta 4 	442	2	0	0	2	0	mmu-miR-1a-2-5p				-0.03	-0.13	< 0.1
Klhl14	ENSMUST00000049105.5	kelch-like 14 	20	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Wnt5a	ENSMUST00000063465.5	wingless-related MMTV integration site 5A 	231	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.07	< 0.1
Bmpr1b	ENSMUST00000029948.9	bone morphogenetic protein receptor, type 1B 	48	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
4930481A15Rik	ENSMUST00000174412.2	RIKEN cDNA 4930481A15 gene 	147	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.14	< 0.1
Katnal1	ENSMUST00000047257.9	katanin p60 subunit A-like 1 	219	1	1	0	0	2	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Noxred1	ENSMUST00000021423.7	NADP+ dependent oxidoreductase domain containing 1 	33	1	1	0	0	0	mmu-miR-1a-2-5p				-0.03	-0.24	< 0.1
AW551984	ENSMUST00000119722.2	expressed sequence AW551984 	31	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.13	< 0.1
Lonrf2	ENSMUST00000147695.2	LON peptidase N-terminal domain and ring finger 2 	29	1	0	1	0	2	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Cacna2d4	ENSMUST00000037434.7	calcium channel, voltage-dependent, alpha 2/delta subunit 4 	27	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Poc5	ENSMUST00000099295.4	POC5 centriolar protein homolog (Chlamydomonas) 	277	1	0	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.13	< 0.1
1110058L19Rik	ENSMUST00000027338.3	RIKEN cDNA 1110058L19 gene 	853	2	1	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.69	< 0.1
Ptprn2	ENSMUST00000070733.8	protein tyrosine phosphatase, receptor type, N polypeptide 2 	57	2	0	1	1	1	mmu-miR-1a-2-5p				-0.03	-0.03	< 0.1
Gla	ENSMUST00000033621.6	galactosidase, alpha 	51	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.08	< 0.1
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	2	0	1	1	0	mmu-miR-1a-2-5p				-0.03	-0.04	< 0.1
Steap2	ENSMUST00000164219.2	six transmembrane epithelial antigen of prostate 2 	913	2	0	0	2	4	mmu-miR-1a-2-5p				-0.03	-0.15	< 0.1
Paqr8	ENSMUST00000189400.1	progestin and adipoQ receptor family member VIII 	300	1	0	1	0	1	mmu-miR-1a-1-5p				-0.03	-0.05	< 0.1
Rrp36	ENSMUST00000024766.6	ribosomal RNA processing 36 homolog (S. cerevisiae) 	51	1	0	0	1	2	mmu-miR-1a-1-5p				-0.03	-0.08	< 0.1
Ap2b1	ENSMUST00000018875.7	adaptor-related protein complex 2, beta 1 subunit 	693	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.06	< 0.1
Srgap1	ENSMUST00000020322.6	SLIT-ROBO Rho GTPase activating protein 1 	109	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.05	< 0.1
5330438I03Rik	ENSMUST00000168347.1	RIKEN cDNA 5330438I03 gene 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Mettl10	ENSMUST00000033257.9	methyltransferase like 10 	77	1	0	1	0	1	mmu-miR-1a-2-5p				-0.03	-0.14	< 0.1
Bicd1	ENSMUST00000086829.5	bicaudal D homolog 1 (Drosophila) 	134	2	0	1	1	2	mmu-miR-1a-2-5p				-0.03	-0.05	< 0.1
Nmnat2	ENSMUST00000043313.9	nicotinamide nucleotide adenylyltransferase 2 	122	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Strn	ENSMUST00000145910.3	striatin, calmodulin binding protein 	522	1	0	1	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Trp73	ENSMUST00000105643.2	transformation related protein 73 	35	1	0	1	0	0	mmu-miR-1a-2-5p				-0.03	-0.07	< 0.1
Baalc	ENSMUST00000163313.1	brain and acute leukemia, cytoplasmic 	24	2	1	0	1	1	mmu-miR-1a-2-5p				-0.03	-0.22	< 0.1
Lifr	ENSMUST00000171588.1	leukemia inhibitory factor receptor 	3637	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Clcn3	ENSMUST00000093490.3	chloride channel 3 	1254	2	0	1	1	1	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Clec7a	ENSMUST00000184861.2	C-type lectin domain family 7, member a 	19	2	1	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.33	< 0.1
Slc17a5	ENSMUST00000052441.6	solute carrier family 17 (anion/sugar transporter), member 5 	235	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Zfp704	ENSMUST00000041124.7	zinc finger protein 704 	246	3	0	2	1	0	mmu-miR-1a-1-5p				-0.03	-0.05	< 0.1
Hspbap1	ENSMUST00000023555.4	Hspb associated protein 1 	246	1	0	0	1	0	mmu-miR-1a-2-5p				-0.03	-0.13	< 0.1
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	1	1	0	0	3	mmu-miR-1a-1-5p				-0.03	-0.03	< 0.1
Pced1a	ENSMUST00000089581.5	PC-esterase domain containing 1A 	411	1	0	0	1	0	mmu-miR-1a-1-5p				-0.03	-0.04	< 0.1
Trim33	ENSMUST00000029444.7	tripartite motif-containing 33 	2625	1	1	0	0	0	mmu-miR-1a-1-5p				-0.03	-0.05	< 0.1
Osbpl7	ENSMUST00000090020.6	oxysterol binding protein-like 7 	235	2	0	1	1	0	mmu-miR-1a-1-5p				-0.03	-0.07	< 0.1
Arf4	ENSMUST00000022429.3	ADP-ribosylation factor 4 	2496	3	1	1	1	0	mmu-miR-1a-2-5p				-0.03	-0.61	< 0.1
